warehouse_id,region,shipments_per_day,delivery_time_hours,delayed_shipments
17,West,414,6.843154433939096,41
16,North,163,12.05718115013111,48
20,West,225,20.362192244406366,32
28,West,271,56.25099814165657,37
7,South,468,51.98685764731601,30
24,East,370,46.1350610837743,30
19,South,191,65.85360351128506,4
19,West,190,4.540101345527082,20
5,North,260,13.290237973030163,17
10,East,479,15.28716184576063,17
26,South,430,6.175337657078129,3
23,West,356,45.28013507196116,49
29,West,261,16.67896282801472,19
4,South,99,35.784551790880414,19
7,East,276,49.98036773165461,47
18,South,266,43.679035117534205,27
11,South,49,22.309354918514263,46
1,North,142,30.99235945233898,12
22,North,211,25.78765088468337,34
4,South,440,61.67240972104671,17
16,South,426,31.39525975626448,32
23,West,46,6.316815218257944,36
1,East,376,45.35510152860746,35
1,West,99,15.837719558863359,8
21,North,107,25.704164093911682,25
17,East,175,24.93892840612538,0
2,East,433,7.069691818680141,24
29,North,493,68.5662610838974,23
3,West,107,40.294536179927654,29
17,South,370,12.937491653788635,41
24,South,236,40.90290621084788,11
2,East,198,33.610279277112795,43
2,East,149,26.140808066510942,14
8,South,272,35.07299691328416,19
7,East,90,48.8733528925306,26
19,South,387,15.966556037103956,28
29,North,106,39.651654920386086,1
29,North,368,58.90930145620664,14
21,South,54,17.574407244518746,34
19,East,113,38.08718513862716,9
11,North,432,69.60134347049181,25
11,South,434,58.03541756222363,33
21,South,389,43.51121264575307,7
25,East,445,54.43794758830722,0
19,East,213,38.79418163409445,14
11,West,454,71.05979430052608,3
13,East,354,13.842591442701151,2
3,North,35,52.37056134337908,44
1,North,27,2.416797237337898,41
5,North,336,10.798652965829275,1
3,South,111,52.5268535676104,18
3,South,59,55.154324812979034,18
12,South,228,4.757842557815473,45
4,North,204,25.370081944394357,40
18,West,264,10.27334317590894,18
18,South,225,64.31008176601179,19
24,West,104,33.77177994147657,48
19,South,453,32.97743969246648,36
4,North,302,59.67076857015656,1
2,West,360,50.67582398503931,24
5,South,179,66.56048263292774,38
12,North,483,67.70617442443954,21
25,South,431,23.923585934103738,33
9,East,399,47.386490448830905,21
24,North,249,39.925260242899405,11
25,South,138,43.70699023982857,45
25,West,304,45.771687080150706,38
12,South,452,6.201343819698657,45
13,West,262,64.65461084309682,11
25,East,183,11.81945747878795,47
13,East,400,31.710263217362076,45
26,West,138,22.445532546299855,30
18,South,43,40.76236974401767,31
19,West,360,69.30419796305343,35
20,East,403,30.869724051708207,13
1,East,186,44.222938753428586,25
29,East,197,11.880055369380159,27
29,West,411,34.411293656986366,0
22,East,495,66.10491861800611,9
12,South,357,67.26891511938449,22
2,West,486,40.25007615114688,34
4,East,166,55.80126786943737,14
5,West,185,2.2252392115111346,44
20,East,447,39.20538192975182,7
22,North,301,53.27285070556911,1
26,East,89,25.09070920746278,19
10,South,257,65.08091168511271,40
22,North,196,56.57394406552695,42
25,West,301,55.87881115157988,28
25,East,111,3.4863543309552085,1
1,North,255,14.871734329110696,39
10,West,435,51.952464678007416,40
15,North,437,41.32045748401559,43
8,South,192,42.49250399032441,14
21,West,312,3.0367133670283435,3
17,South,108,32.94378033191397,41
12,East,233,57.050473650121646,12
5,West,370,48.44907089918398,27
6,North,281,42.06996794591872,39
16,North,178,50.761855434227506,42
7,West,84,61.56885879191769,36
19,North,123,61.46717092698916,20
9,West,412,33.92168315084929,14
19,South,479,23.545667886136435,32
17,South,424,27.646478768461503,48
29,South,253,38.49650038756492,11
19,South,86,8.255686735406787,29
23,East,275,43.36944658789254,3
10,West,445,33.728053053664595,38
17,West,193,55.12525707876836,10
14,East,152,21.175906603006386,43
14,North,56,6.641436173694117,26
20,East,352,64.61988898588072,47
23,North,48,6.765382493609348,17
15,North,111,66.90962574366291,13
27,South,68,36.824565506346865,14
28,West,172,5.939857342414057,48
19,South,157,10.809061996895158,33
7,East,117,39.30674882174016,22
16,East,34,3.1051046454722355,34
29,East,433,66.05916068815306,4
20,North,224,57.73856049936855,0
23,North,248,37.31862469134994,25
9,South,206,66.83718365473072,9
26,East,260,20.18247899787969,14
21,West,74,61.738710967333084,31
19,South,330,58.35879093357685,41
17,East,472,42.72736531031738,23
19,East,161,24.31895392582057,35
20,South,221,41.083198810403665,44
12,North,386,69.00531883693583,15
2,East,498,7.920184292986862,9
4,South,203,16.070539308639805,33
21,East,336,47.072448020900104,39
8,North,280,49.48980808648718,13
11,South,281,13.51295217738829,4
11,North,416,58.440510964358474,17
29,East,265,66.99379588830514,7
28,West,443,7.576404213221289,30
12,North,462,70.19749642161828,43
5,West,288,21.684861631341196,17
18,East,321,23.620171339338235,12
15,East,259,5.142985386052748,36
17,East,372,36.81848200632166,10
9,South,248,68.83307989957164,2
4,North,147,13.26892592883499,15
14,North,170,42.380322093158,7
9,South,168,21.211634381735646,16
9,South,347,3.304800325890345,37
17,North,309,71.10014186404103,12
12,East,328,52.13235794358378,48
7,North,498,53.482425908265796,34
27,East,50,48.40710576696003,44
12,West,359,12.061692873966246,39
12,West,246,16.46860961245843,7
6,East,213,28.996734597848434,18
16,North,363,71.6826924900135,41
2,South,402,49.080189117304386,14
10,South,350,32.96661613737959,6
4,West,471,35.930862067585,49
5,East,429,66.55439267164705,0
5,North,161,15.750456708936683,12
7,West,253,24.46115981398066,48
26,North,359,27.961178731350017,18
2,South,119,64.8340440351492,1
19,North,172,56.37499198644655,21
18,South,378,43.35496734134124,7
7,East,349,24.03090909530924,42
14,West,211,16.154159233000073,24
15,North,88,25.152883693227135,25
23,North,343,67.06167402022533,11
25,South,132,65.71579134958797,2
20,West,423,31.536848061334023,20
15,East,401,24.787232911891387,4
20,East,234,63.92137230647637,11
22,West,62,33.23616485083092,26
28,South,408,4.708985201192559,0
14,East,368,26.20179278135562,42
3,North,255,44.51065961081839,2
3,North,496,68.12133010166308,9
25,South,129,31.721447616648412,12
23,East,435,18.80874976467521,18
12,West,361,28.914860042918214,30
25,East,320,5.99411628961153,12
2,North,446,64.91861219200914,29
4,South,265,4.339604814512187,13
8,West,383,2.068061900548927,31
9,South,90,44.989330987377485,41
3,West,425,12.77944544230499,48
24,West,60,22.72534039794242,37
24,North,333,36.36888181475797,36
3,North,206,57.44819803984449,13
11,West,47,29.125745292075848,45
24,East,232,68.99750898897008,36
6,West,74,33.72377225739837,27
25,West,326,66.39925159255887,19
1,West,55,33.66311210841677,24
9,South,471,38.13044720245229,10
29,North,446,69.06537147926042,26
24,West,281,49.243096602956314,28
12,South,230,12.456052523726422,4
13,South,326,43.89875009862492,22
29,East,397,17.765514529250186,46
14,North,72,23.676721134900927,48
26,East,158,60.67050836984173,16
8,West,197,49.75015235768817,2
24,West,420,22.08151368395959,4
15,North,65,2.328205232800248,7
10,West,101,39.18269310565443,32
23,North,193,19.511987315168266,13
19,South,352,3.9818544647459104,41
6,North,60,6.429700280690342,30
29,South,326,49.1275113910834,7
16,North,286,30.999910081027494,0
10,North,326,20.373433221714002,4
24,South,46,63.57901625067108,38
13,East,68,59.75602845110073,4
8,South,291,34.6332545653963,33
4,North,325,21.291121334095227,46
29,West,418,37.502317865526024,0
8,East,457,54.70489614250902,9
8,West,289,2.752092934206444,37
11,North,482,44.87962954793512,37
1,East,229,51.70892304793483,13
11,East,223,59.175687591193515,7
5,North,301,17.163025965633175,24
23,West,253,16.240642713009535,28
15,West,59,17.10085078275544,49
29,North,265,67.20023311069835,36
24,East,37,11.868360597980592,20
9,East,429,55.52514512542399,30
11,North,129,71.07253089303782,45
11,West,421,68.24000560333324,41
15,West,276,30.692418518590344,23
29,West,35,60.754592282863776,40
12,North,376,48.90986380856231,20
14,South,168,62.79242391468761,2
6,North,475,13.281471331682447,31
16,South,469,55.545584068180894,5
26,West,138,43.058996366751416,6
13,North,230,39.80766263844864,14
5,South,496,53.02300350793456,33
24,West,497,21.114227351090744,45
22,West,406,7.221409420813888,45
18,West,283,37.14846574981098,11
9,North,271,23.14936099922555,17
29,West,118,19.94838289432552,24
12,West,37,71.8965654408561,37
9,East,109,15.850256671085083,1
17,South,44,18.49036928271804,20
25,West,475,25.37178515851487,22
21,North,293,36.79014145455447,32
14,South,43,62.83777055223101,26
25,West,88,14.347577084137125,42
27,West,429,45.1175471470365,28
13,South,349,27.796664383873846,46
5,South,30,57.7840308559414,37
10,South,279,44.13157001364341,16
22,North,29,57.656528000448766,7
9,South,120,61.85636503205613,20
13,North,31,65.84911146703779,22
7,West,93,71.69736866148456,17
14,South,415,45.320496815104484,43
28,East,152,46.62752104814246,7
4,North,254,11.8405082953806,23
22,West,110,9.356650902799782,8
8,North,244,36.13382051490952,28
5,North,499,50.558176762751856,10
13,North,24,19.373810298898018,44
20,South,42,24.901364751027,35
23,East,203,51.0089556945115,7
28,East,235,16.816285340977586,3
19,West,65,38.49597743345646,45
20,West,149,39.703558969772516,23
15,East,401,66.18667425648262,48
7,East,369,30.15915782496781,1
27,North,93,16.738291938001773,11
21,West,20,14.172591746648381,11
17,East,160,22.520815156045696,25
6,East,463,21.524437039704633,18
14,East,311,54.51381397365211,49
14,West,81,43.560558391917944,25
25,North,82,49.76991217764256,23
10,North,342,46.120677512024095,41
14,South,127,35.687163721662365,24
19,West,255,66.97933726747392,40
20,South,35,59.219354566232,15
11,East,481,16.757605969786216,0
10,North,443,31.65641529924592,31
15,West,265,22.153031484815543,47
2,North,256,54.19803614741181,23
19,South,323,26.111935565625576,39
12,East,130,46.81503031153794,33
21,North,193,22.4549476712208,49
29,South,24,14.01529584289537,19
29,South,428,2.6432368830532487,22
22,West,313,71.62359110094339,27
18,East,201,17.365780329994408,17
14,East,496,60.25713183663803,31
27,North,356,59.54585927037032,45
2,North,476,18.517371882339052,38
12,South,101,31.09446298409407,38
22,North,479,60.52778784400732,27
1,East,448,50.28655515074234,36
18,West,132,27.89146653689936,25
12,North,186,68.4397620950686,26
12,North,175,25.963917640785837,43
4,North,273,16.84470507289074,26
17,West,72,12.270454040552185,44
21,East,329,51.092298079078326,16
16,North,115,4.03034329031653,14
19,North,295,61.20885436764259,47
26,West,330,23.29547712845463,12
1,East,468,27.886489512073474,21
20,East,223,58.12819332809403,42
17,West,297,58.99240624841648,34
2,West,326,30.0006319409514,22
11,North,475,40.76772788237756,0
26,North,159,49.544678075865896,37
7,East,249,50.20245698694925,7
1,South,206,39.383860598849395,4
6,South,73,61.08738666429726,38
20,West,72,60.90083611849191,34
6,East,107,61.41613164839945,40
28,South,313,20.775272070205343,13
5,South,122,19.9833867012925,1
29,West,367,11.787544379343274,2
27,East,159,59.847952825488875,18
11,South,370,6.246221273723819,9
22,East,249,11.471382701773045,1
5,West,367,66.83470555397413,44
29,South,476,10.757936051024119,13
2,North,105,10.489783960176881,18
10,North,282,65.63765307512577,44
14,East,343,23.70726473504311,6
20,East,176,63.69964924947643,2
23,South,402,28.43595910343544,0
20,East,400,28.154773154305136,22
21,South,139,11.462777834481964,12
18,East,320,66.30358952693582,37
13,East,413,55.31809004911395,43
29,West,381,17.795455697878083,9
3,East,488,52.94583956097392,34
21,North,151,9.258489269792324,30
4,North,299,38.66676056601384,32
19,West,104,19.798698020940307,23
18,West,101,61.54090986639079,12
12,West,429,37.77904242970721,33
25,West,459,66.48480885435573,18
18,South,347,42.961520984340176,19
14,East,42,37.27838400696717,2
25,East,258,50.575421791077375,18
4,North,284,56.87799116491735,46
10,North,44,3.0680438058863286,30
9,North,247,38.55984922502181,18
25,South,307,56.30021767878784,41
26,East,154,30.52465555930311,26
21,West,372,5.1583779549185405,10
23,South,206,3.228754808026494,46
20,North,462,57.569543717934174,39
28,West,498,15.865294890823321,10
16,North,337,14.244174519495143,16
11,South,420,22.269243409123327,33
26,North,182,9.151778311494269,49
20,East,361,5.730055027753629,8
1,West,333,63.05809818974496,38
10,East,48,23.19485367204142,41
25,East,466,42.76743943573531,22
10,West,331,62.046062144472636,7
24,North,392,70.42218191789398,12
9,North,134,50.194325344235764,33
1,South,338,68.51148664692698,41
2,North,229,31.646521012253864,16
27,North,66,57.2680948327027,47
15,East,349,67.63219176291919,43
8,North,290,5.72115702596152,37
24,North,139,24.22139718539471,14
15,East,332,53.8177427793874,30
17,West,154,24.06889331612652,46
10,South,121,3.1922660361221205,47
5,West,225,58.491766820308534,2
22,West,237,13.530601345479134,44
5,West,293,24.460811477331152,49
22,West,357,65.74029064479426,34
23,West,281,16.620205864616196,35
11,East,318,64.63318306151356,4
10,North,492,31.57827970622737,25
22,North,204,66.2692327627309,25
3,South,60,63.37964213378627,23
22,West,95,31.0670743832013,5
9,South,70,66.53106768018688,6
22,East,80,46.29045851907827,27
22,East,113,35.29305972960844,44
5,West,38,39.148352735767325,13
27,South,396,6.431037234084308,38
1,West,40,58.53136883028735,20
5,West,99,22.472659169053127,10
11,East,438,20.911806794102507,11
1,East,90,52.07788716516254,49
16,North,73,27.95655395258606,49
8,South,381,37.991427172099435,33
28,East,358,31.510171527196317,34
29,South,45,37.32447565987044,6
16,South,188,17.552098142150733,22
1,West,485,63.94550830000929,0
8,North,415,44.7123647399283,19
4,South,24,18.359586373419447,31
19,South,45,8.407736983952091,33
4,South,408,39.48276803845352,49
29,South,185,34.768362737410555,19
18,West,101,67.2742968496199,13
19,South,281,18.149018071978436,4
4,North,276,63.71236694502964,23
9,South,94,55.65460245373996,20
26,North,145,35.355319871318294,11
2,North,99,63.164080112226834,1
3,South,365,62.3315311349218,9
28,West,442,52.00951737370836,12
13,North,68,9.10857145448927,30
28,East,101,13.21337767904915,45
20,North,56,43.41203630621255,23
19,South,365,19.179358525615136,25
19,West,244,40.581710496485044,32
9,East,276,41.25492466633555,40
5,North,238,43.09661765154148,23
15,South,312,41.88891253030745,0
27,East,233,28.548103630597637,8
9,South,294,16.71714480703961,30
6,South,480,38.29799673178401,23
10,South,184,36.661517420081616,42
24,West,133,21.263555676464126,25
1,East,75,5.582828881398955,38
13,East,342,16.389851637803325,21
24,East,238,40.55470883101077,32
17,West,310,39.493345777035096,31
14,South,476,11.354761083500307,32
25,East,103,44.42365351724497,8
3,North,301,31.585467106829093,14
13,North,193,47.756922216893955,21
25,South,182,64.16036249496932,15
8,East,488,23.598324237975326,34
23,South,499,26.311518134548344,24
28,West,41,49.37700178099938,34
1,West,161,68.44088619217133,24
23,South,432,36.02859695652368,45
2,West,205,13.85005468829336,36
2,East,178,67.45035682165539,48
25,West,292,34.88440896169105,9
9,South,170,34.248961529442845,15
28,East,78,39.78659019405967,17
1,South,439,19.675308417366477,44
11,East,108,56.92853933948583,49
7,South,485,46.87305285780166,28
21,North,334,68.84091846906482,16
6,North,355,16.272168165598337,3
28,West,149,45.339413079813355,3
17,South,109,38.1643863685563,14
6,South,397,64.63276896599086,3
27,North,287,4.125679965005794,12
16,North,259,55.25605764866413,49
1,North,285,45.61418001847293,5
28,South,240,44.528438085338664,4
4,West,139,63.27250045812673,32
18,North,277,43.285867382743554,5
2,South,35,52.11459293115618,33
1,East,183,47.199515637236196,4
7,South,381,6.865329321867761,47
16,South,142,9.898102296028874,35
13,West,196,25.694800821095008,12
27,South,311,49.29911634084386,27
18,North,233,3.8514502592121787,6
7,South,409,56.081681250748126,8
18,West,124,16.210684673700484,25
7,East,120,41.166373088579725,32
29,South,114,16.080981247328097,22
4,East,124,14.317757875634793,36
25,South,256,25.393390967344814,25
17,East,149,66.50560946649647,10
19,East,246,18.649148694259896,48
5,North,175,5.396604632521141,12
7,East,154,63.75710269286137,26
23,West,296,32.725150552243434,1
6,South,465,45.47394261313805,15
5,East,127,64.00448398230814,28
13,East,236,54.89547082192524,19
12,East,485,57.75535196616749,31
5,West,444,35.60654393336225,22
4,North,256,50.11394057911064,8
25,South,318,69.46366121187926,31
8,East,96,64.28523464409913,3
15,South,411,44.86992215411195,49
28,South,392,7.9760801212626555,41
25,East,161,70.57910198330322,46
23,North,484,17.78408468618779,44
11,North,96,27.253039217886112,47
29,South,30,11.824687600385113,9
27,North,29,13.662933299645369,3
5,North,484,57.704476173271146,47
11,East,432,10.9787402882168,10
10,North,330,15.256279800728969,1
2,East,21,14.004375108734362,27
20,North,20,27.913061348283637,11
22,West,66,50.62803179480795,39
8,West,110,47.06858765790855,20
27,East,102,52.7286865887117,44
21,West,293,52.876831430440234,33
25,South,310,2.2100494028944455,33
20,South,396,49.91778676619086,35
22,East,220,49.920082315839146,49
4,North,81,6.3478225438569265,2
22,East,44,31.89848516258928,38
26,North,233,7.505301744718215,5
16,North,480,15.358100419567396,0
14,South,126,36.282561060298676,40
3,South,176,2.840844508576807,11
27,North,390,8.649996860989216,38
8,East,489,7.944484889402557,0
4,West,99,10.71808726449525,19
7,East,166,5.484770788343745,35
26,North,219,44.84539179010424,37
24,West,223,14.501769429479205,47
9,East,392,62.382211350046916,46
2,South,213,63.93601839043035,2
3,North,344,50.37236519797987,49
9,West,225,6.546921327537365,44
23,East,227,64.41226172974574,19
7,North,262,31.30789804034314,45
20,North,117,14.678015592341037,45
15,South,253,56.51450932067243,7
17,East,29,26.268531676490486,10
12,North,219,37.425087339742234,43
24,North,127,54.01284357187642,0
26,East,300,9.078423556265992,29
25,West,134,13.868762498860406,40
29,East,46,69.79918782883973,13
27,East,464,51.94812276412349,19
4,East,29,18.178796801343758,45
17,North,439,42.16504127700661,29
9,East,58,15.159137583541419,44
21,North,410,62.582391776417204,11
6,North,290,33.403062395244945,11
18,East,389,58.48095973781422,38
21,South,160,70.03411698585099,1
17,South,52,70.66124358980076,22
3,South,374,11.633138087544014,10
17,North,469,68.13641782014845,47
17,North,123,20.92025322557687,12
25,West,30,27.173560655245172,17
22,South,424,6.409478821707834,18
13,East,481,47.19182027577652,26
24,West,236,47.08820731596661,10
15,West,170,56.39272767955629,29
21,North,63,68.23820681705706,0
28,East,468,31.971662461805753,12
12,North,89,30.520392121616943,7
14,South,439,46.73804548309143,21
15,South,397,48.71872380976697,19
14,East,465,33.16696429634941,13
28,West,260,66.35298230876842,13
25,East,229,5.652124112068043,15
28,North,260,54.94811455519474,18
4,North,189,16.55600745612879,38
16,West,376,36.673057775312486,28
26,North,472,61.604504793324615,37
8,North,455,25.072407091857123,8
22,East,404,64.97793015112879,49
29,South,433,33.547835587275145,5
28,East,148,51.19268570268386,25
29,East,451,52.5876670184199,48
11,West,417,20.256945750432642,35
26,West,239,65.04603116761513,19
27,West,434,10.722781190602579,40
21,South,209,43.304978480660644,24
5,East,106,67.0305880081921,7
3,East,253,4.169532561883041,46
20,North,434,39.18757457053729,39
10,East,396,19.25065085585609,26
5,West,154,15.471972579807549,20
9,West,423,18.3636537841038,10
26,East,103,65.18809930883607,18
3,East,434,31.786110725191477,12
5,East,284,18.51269667223968,46
16,East,286,66.92902324574317,4
13,North,25,24.513213188093914,25
11,West,446,52.64266007722481,6
25,North,78,39.60207774400412,12
17,West,129,49.54160178771797,47
21,West,37,14.787336823304312,23
4,South,402,49.49691749632146,47
17,West,304,65.40750402544131,23
1,West,404,9.063355134024667,33
23,East,393,24.85714047511102,38
28,East,63,70.08231199468425,3
6,North,180,17.763750769436957,19
1,South,342,6.168975822726537,12
20,West,57,5.854125644762094,29
7,West,256,21.27094917464579,36
11,East,120,36.64112763200585,22
22,North,188,20.817919232391457,43
10,North,291,21.66320289934085,12
18,East,313,60.19979358360386,40
27,East,82,55.685814072575226,47
25,West,246,23.759231750665606,37
10,South,365,26.14212913923473,44
19,North,247,69.87711105589852,13
2,North,360,68.51089838934443,35
1,East,486,70.11694328556975,40
14,East,284,67.74399037417932,4
12,North,430,45.96609690909358,10
15,South,434,23.582817933380998,15
19,West,162,69.86472959104395,11
22,West,243,53.997278728450816,16
26,North,432,51.787229996591925,30
17,South,284,57.8333483847534,7
18,West,319,43.89276715549044,11
9,West,120,42.82818738027339,7
1,South,228,27.29322141608687,12
1,South,260,12.551632335850357,22
9,North,463,32.69683632093413,4
19,East,353,38.216237135103654,7
6,East,58,63.44671011457877,2
28,West,198,30.112034315178207,42
19,North,59,63.811317252163036,4
18,South,265,24.226245731110648,47
27,North,82,68.12741015213003,41
3,East,153,4.725479418597676,41
26,South,57,38.773274546133145,24
4,North,435,24.51140811983738,31
11,West,281,22.608914180631412,15
17,North,134,7.55747621770063,10
3,North,329,49.69019047779836,23
23,South,70,29.478415065986262,40
2,South,136,68.43371486286325,23
23,West,243,51.86965566789342,38
4,West,117,33.00237107538355,45
23,North,181,45.91084546796594,45
11,East,351,6.620082443367269,21
3,East,412,43.23967362670529,17
23,West,408,48.63048133588032,16
26,South,356,9.431508143681597,0
29,East,239,49.77009658587322,11
29,West,389,35.18051758023223,22
7,North,80,35.573206182489756,7
19,South,233,52.65043124807585,32
6,North,409,33.48648217876469,11
25,North,197,18.40430996725362,16
16,South,51,22.879871079666813,29
27,North,422,53.68458474426242,38
23,East,391,6.969695768576479,42
21,North,77,60.85778368702119,12
11,North,67,42.75424703801082,20
1,East,128,52.88796212565599,8
8,West,292,26.058144136336395,27
4,South,335,17.59194026453357,6
27,South,157,58.32029944046914,17
18,East,226,9.154596695312744,49
25,North,69,13.609781100994052,41
3,East,378,21.944470491795947,32
13,South,57,26.585590917119532,45
6,South,131,16.25588125837683,22
3,West,488,65.88406936198214,0
14,North,187,3.9025325008714944,38
29,East,150,58.242636740675174,18
7,North,241,30.77488886352318,18
18,South,354,60.527935545924436,3
4,South,366,57.71755817073983,6
13,North,50,10.472616732813819,28
11,North,291,48.64905076085525,47
10,South,47,28.4912488946126,38
16,East,448,59.47088971831487,10
25,South,379,61.57130213012776,28
11,North,184,15.233237218581284,7
24,East,446,35.50538841938395,44
14,West,348,43.60826239460488,8
8,North,92,40.08533078012617,4
8,North,479,19.623960816819736,30
23,West,431,21.074378379509064,9
6,West,346,62.0734063350787,42
24,East,335,4.28901435938759,23
23,South,339,20.365410511848637,16
1,West,335,17.615224680214936,46
6,North,118,27.94676266749674,10
24,North,55,50.02717056633157,33
14,South,450,39.25823730879387,23
21,South,185,39.84406889268662,7
6,East,212,53.19013730913374,43
15,South,53,58.8512455128385,38
18,South,169,13.191214811058071,23
15,North,113,9.562135807247767,1
12,North,487,23.085317830789286,7
11,South,198,59.92873077783464,30
2,East,219,39.9220496837858,46
2,West,320,11.997801057996218,43
12,West,346,13.461644070331662,34
22,East,277,64.87883378036409,3
21,North,461,27.687811554798046,11
6,West,113,19.869549575015885,38
6,East,415,50.56181840299474,15
12,West,375,62.25490736908891,21
4,East,377,32.96869981334294,16
7,North,302,57.37925136206569,24
12,South,117,32.10259319397137,14
9,South,441,50.39967407844801,19
7,North,350,42.237246644194066,30
16,North,423,64.61127646843282,49
15,North,497,24.75359832986581,4
22,South,446,55.92934655299802,29
27,East,307,49.87561451104013,26
28,South,237,60.71766545782251,45
3,South,170,44.527834916694836,13
6,North,60,34.20967377642413,45
24,East,107,5.461787226192559,16
14,West,21,60.77889171371295,29
8,South,81,65.6954184500836,45
4,East,252,33.47572857777161,3
13,West,243,17.55837674244463,41
5,East,139,47.30088327594061,3
20,North,72,10.519032477018301,2
18,East,76,4.859283102861005,6
11,South,67,22.30742283137657,38
5,West,226,49.59390629851165,34
17,West,153,58.9942262454515,12
2,West,419,12.979838287391395,35
23,East,414,68.2304424004203,35
5,West,128,40.64534963045647,46
26,West,321,66.76808155131027,27
8,North,92,12.48525831716989,31
6,South,76,34.058291828440034,43
8,West,470,32.15664363162951,13
27,East,282,30.818481177807335,35
2,South,327,67.15517478207316,34
8,West,455,61.458827535477326,37
25,South,49,57.59942834827437,46
24,West,74,22.028673636184013,4
7,West,169,25.73293661614624,5
8,West,279,20.151197124959698,11
18,North,24,57.543834808953065,38
22,South,425,29.497854669288284,42
7,North,343,70.50809101072869,48
29,North,379,27.50214033817111,11
15,East,151,13.885007532353306,7
9,West,190,67.0897975396614,44
14,North,384,56.78972524980019,17
27,East,34,42.82660091358111,17
13,South,399,62.090702063092635,9
3,South,419,68.46120238146868,5
6,North,253,62.29598835346003,4
24,East,103,65.31633960779757,44
4,West,205,20.986688841509867,22
21,South,477,37.759428091703576,24
18,East,308,57.67046402360222,6
11,South,114,38.82138979079263,42
26,West,249,46.92876751810263,44
7,East,255,66.59912617389423,4
15,West,275,22.674090481400512,30
24,North,468,39.75841966310678,18
22,West,300,41.44771960696923,35
25,South,312,27.167596749526886,43
11,North,37,27.77910698975389,49
19,West,300,55.832726917000016,34
25,North,395,67.06602959838744,42
9,West,418,46.36142105642965,8
25,East,471,36.156074470785576,23
6,North,54,54.525162989564144,17
25,West,343,71.84664342882245,43
7,North,445,7.768113125040818,8
8,West,144,47.61079600352043,37
24,West,275,40.9275659596489,33
12,North,359,44.717260461603225,32
24,North,31,3.5973795904782753,3
19,East,113,68.897170212656,19
22,East,380,7.977936970650602,22
14,North,169,23.52315699215864,49
23,South,439,22.88084024596103,35
20,West,437,53.31794501869069,25
20,North,494,48.965591516187686,42
7,North,428,6.3207725265153645,0
2,West,442,12.479619225037947,38
11,South,479,24.314934614805424,42
11,South,78,51.28727806711769,31
8,North,479,67.0464622720229,47
6,East,232,24.08319769773489,27
11,East,453,38.79018304061372,23
11,South,80,28.082733985591368,12
25,West,180,42.41499917022831,32
5,North,410,45.958217598666344,11
26,North,166,38.280639794991224,32
10,North,491,29.231567143942275,13
1,West,167,63.58480745751998,12
7,West,152,58.13423268992788,47
4,North,241,71.8883900268497,36
13,North,134,30.888501386646503,26
26,West,282,4.712044435927425,3
20,South,423,47.59594167413769,3
15,East,194,56.83987989134938,39
16,South,228,67.57490052907036,46
3,South,264,2.725477703765213,15
29,North,117,63.57074075843825,38
21,South,154,38.171665127760555,39
22,North,478,28.237248365529044,17
3,West,229,17.535585490983692,15
8,South,497,58.988670340904854,46
16,North,359,27.461825670679488,30
2,East,83,44.31898554509505,25
7,North,341,37.81667019338734,22
29,North,282,20.420829555976816,47
1,East,110,57.14477074322734,47
9,North,290,22.872167398557718,1
9,North,358,57.1120848019316,37
21,East,53,30.667879278246385,10
18,North,341,4.105968634360434,4
22,South,431,55.7199156610646,46
12,North,213,64.94920121361119,13
26,South,286,10.38510792501615,15
12,East,217,42.9664422126794,47
5,South,459,7.023028826548889,40
11,East,426,60.092128007034475,36
4,North,29,71.15712778463667,20
16,North,230,36.64947279405755,7
12,East,222,23.937841498436303,13
2,South,427,61.202449723113034,8
5,South,463,38.45453842203642,11
8,South,395,33.43179973518825,14
16,South,111,17.94653106744554,24
18,North,128,45.121246718628775,20
29,South,31,44.442230117015825,45
23,West,140,20.398408759228673,33
28,East,239,16.798707092890908,25
3,South,394,32.69961653842246,3
6,East,24,33.55712708014383,24
29,East,294,10.988783112128718,39
4,North,347,21.32410587029354,31
22,East,255,13.224648687964404,28
11,South,56,65.10117203104139,21
2,West,47,7.2036600355008575,33
26,South,319,63.51311521711368,18
21,North,190,38.95189238108444,49
13,South,216,48.572497376951326,5
13,East,347,66.62747947297326,19
18,West,259,27.577062133518695,15
24,South,235,51.18328614267592,32
13,East,139,49.01878159823623,8
12,South,295,71.18428711443634,21
9,West,374,5.2233811272693895,33
24,South,153,33.88052325713279,46
1,South,344,71.26885295808792,18
5,East,477,24.951281526344562,40
28,West,392,69.59647929423055,40
4,East,239,59.170329332912026,36
4,North,147,25.752628036782024,3
14,East,287,4.0374099155117555,4
11,West,136,21.624112830380827,11
23,East,418,10.660464860753862,32
14,South,470,31.992061708359973,8
12,West,106,67.76656542771417,43
16,West,82,37.883217552805824,28
26,South,392,33.32557189725398,29
15,North,439,17.1030248673206,28
10,North,26,45.500536774251216,44
4,North,276,33.876163501872675,16
1,South,347,56.09013328378415,34
19,North,238,38.12853831770828,12
8,South,452,64.06032869821661,45
10,West,169,56.81100268327385,35
7,South,327,12.15457114980604,3
2,North,370,11.520111011819484,0
23,East,62,3.704568754914991,37
2,North,314,27.830700023090905,42
22,West,222,5.823311143162213,26
24,West,190,33.49661104642939,27
19,West,457,18.894774658967997,24
12,North,168,36.87667881987372,23
