order_id,warehouse_id,processing_time_hours,shipping_time_hours,delivery_time_hours
O1149,W4,42,49,155
O1150,W5,31,25,124
O1151,W1,29,33,180
O1152,W4,43,68,154
O1153,W3,32,100,158
O1154,W2,48,55,156
O1155,W4,35,78,132
O1156,W4,12,99,220
O1157,W1,34,46,215
O1158,W3,37,93,154
O1159,W1,8,28,208
O1160,W4,16,75,171
O1161,W1,23,98,236
O1162,W5,1,78,54
O1163,W1,22,33,97
O1164,W2,32,105,180
O1165,W4,1,63,48
O1166,W4,26,28,51
O1167,W4,13,45,112
O1168,W1,30,25,87
O1169,W2,23,84,170
O1170,W3,1,35,191
O1171,W3,25,73,95
O1172,W1,31,42,229
O1173,W4,19,79,178
O1174,W5,30,79,140
O1175,W5,31,85,193
O1176,W2,18,24,122
O1177,W4,27,102,136
O1178,W5,20,55,115
O1179,W4,47,26,181
O1180,W5,18,54,172
O1181,W1,33,56,173
O1182,W3,37,100,167
O1183,W4,19,77,109
O1184,W2,3,93,89
O1185,W1,6,100,57
O1186,W3,35,120,141
O1187,W3,2,45,100
O1188,W3,23,28,167
O1189,W5,44,87,124
O1190,W1,25,34,160
O1191,W2,31,67,189
O1192,W2,15,112,72
O1193,W1,26,82,76
O1194,W1,13,83,202
O1195,W3,28,30,227
O1196,W2,46,47,217
O1197,W5,15,87,96
O1198,W4,32,28,61
O1199,W4,31,120,163
O1200,W3,19,99,129
O1201,W5,26,71,156
O1202,W3,36,89,55
O1203,W4,24,80,229
O1204,W4,39,56,48
O1205,W4,3,37,169
O1206,W1,8,32,204
O1207,W1,19,46,125
O1208,W3,40,35,192
O1209,W5,21,96,121
O1210,W3,42,51,103
O1211,W5,15,72,109
O1212,W1,5,49,77
O1213,W3,48,114,87
O1214,W4,5,44,99
O1215,W4,40,71,119
O1216,W4,5,78,238
O1217,W5,43,31,184
O1218,W2,39,80,76
O1219,W3,3,60,146
O1220,W4,46,35,93
O1221,W1,20,98,187
O1222,W2,42,52,81
O1223,W2,45,67,89
O1224,W1,47,108,98
O1225,W5,40,91,146
O1226,W3,47,92,80
O1227,W1,10,69,216
O1228,W5,30,111,76
O1229,W4,25,33,106
O1230,W2,20,57,162
O1231,W1,26,116,86
O1232,W2,3,101,177
O1233,W5,7,65,228
O1234,W5,22,38,172
O1235,W3,9,55,221
O1236,W2,44,80,177
O1237,W5,30,77,212
O1238,W2,2,79,150
O1239,W3,11,118,49
O1240,W5,13,36,240
O1241,W3,10,70,177
O1242,W4,8,118,108
O1243,W5,14,76,136
O1244,W1,7,59,71
O1245,W4,47,67,131
O1246,W3,9,76,236
O1247,W4,43,54,59
O1248,W4,44,24,234
O1249,W3,24,31,74
O1250,W3,9,101,79
O1251,W4,31,77,205
O1252,W5,43,110,118
O1253,W4,9,59,125
O1254,W3,46,91,179
O1255,W2,17,116,166
O1256,W3,1,42,133
O1257,W3,30,46,185
O1258,W3,24,66,88
O1259,W1,43,78,195
O1260,W5,23,57,203
O1261,W5,38,108,201
O1262,W3,3,101,86
O1263,W5,14,107,218
O1264,W2,44,104,193
O1265,W4,27,88,105
O1266,W4,10,106,171
O1267,W1,17,74,108
O1268,W2,26,88,201
O1269,W5,40,42,49
O1270,W2,27,27,224
O1271,W3,33,51,197
O1272,W4,28,84,149
O1273,W3,37,48,220
O1274,W5,26,85,111
O1275,W4,1,41,153
O1276,W1,22,76,173
O1277,W5,27,86,66
O1278,W2,31,79,58
O1279,W4,19,84,48
O1280,W4,11,56,100
O1281,W4,19,26,81
O1282,W1,37,30,157
O1283,W4,27,50,149
O1284,W1,40,68,149
O1285,W5,14,101,150
O1286,W2,43,53,75
O1287,W1,45,48,229
O1288,W5,2,89,225
O1289,W1,36,28,213
O1290,W5,1,71,64
O1291,W3,38,96,76
O1292,W5,17,120,221
O1293,W1,11,31,143
O1294,W5,30,77,170
O1295,W1,32,116,143
O1296,W4,28,61,98
O1297,W1,5,98,80
O1298,W4,15,80,152
O1299,W4,3,71,100
O1300,W4,36,32,192
O1301,W5,46,117,159
O1302,W2,47,75,206
O1303,W2,3,92,215
O1304,W3,4,114,214
O1305,W2,26,31,78
O1306,W4,13,30,120
O1307,W4,47,37,161
O1308,W3,48,112,111
O1309,W2,41,93,132
O1310,W2,3,28,114
O1311,W5,31,103,113
O1312,W2,9,73,49
O1313,W3,40,78,165
O1314,W4,45,97,126
O1315,W5,23,48,175
O1316,W1,23,102,101
O1317,W4,37,57,84
O1318,W5,17,112,86
O1319,W3,31,98,68
O1320,W1,39,75,63
O1321,W4,15,69,122
O1322,W2,4,91,63
O1323,W4,37,48,182
O1324,W5,16,90,208
O1325,W5,13,24,146
O1326,W4,48,42,175
O1327,W1,26,35,226
O1328,W1,30,54,86
O1329,W5,13,49,93
O1330,W5,7,112,104
O1331,W5,17,46,204
O1332,W2,35,104,228
O1333,W5,23,113,128
O1334,W2,26,100,127
O1335,W5,13,75,239
O1336,W1,11,72,102
O1337,W3,30,53,55
O1338,W1,33,31,67
O1339,W2,12,108,216
O1340,W5,5,116,196
O1341,W4,20,95,207
O1342,W3,20,117,197
O1343,W4,32,32,226
O1344,W1,21,88,177
O1345,W2,47,36,190
O1346,W2,47,109,179
O1347,W5,29,98,221
O1348,W3,21,56,228
O1349,W5,23,101,93
O1350,W3,3,102,100
O1351,W4,10,105,54
O1352,W5,14,51,211
O1353,W2,47,85,90
O1354,W2,28,66,200
O1355,W5,26,41,61
O1356,W5,43,80,193
O1357,W2,43,102,199
O1358,W4,40,50,58
O1359,W4,47,109,191
O1360,W3,13,90,171
O1361,W1,6,53,88
O1362,W5,29,91,158
O1363,W3,18,63,190
O1364,W5,5,78,96
O1365,W2,43,107,127
O1366,W3,40,119,134
O1367,W4,15,52,234
O1368,W5,13,28,123
O1369,W5,5,56,87
O1370,W5,2,31,129
O1371,W3,14,67,95
O1372,W4,20,119,238
O1373,W1,30,49,175
O1374,W3,35,75,93
O1375,W5,7,102,199
O1376,W4,1,113,216
O1377,W4,21,35,66
O1378,W2,17,45,162
O1379,W5,29,70,127
O1380,W1,36,68,86
O1381,W3,26,55,61
O1382,W3,42,74,69
O1383,W4,7,35,80
O1384,W4,18,108,134
O1385,W2,20,112,52
O1386,W2,9,94,160
O1387,W5,39,35,86
O1388,W4,32,60,114
O1389,W4,48,30,161
O1390,W4,37,97,62
O1391,W4,18,63,208
O1392,W3,1,105,156
O1393,W5,8,40,154
O1394,W1,21,27,101
O1395,W4,13,114,88
O1396,W2,44,46,103
O1397,W3,35,108,239
O1398,W2,5,86,155
O1399,W4,30,120,128
O1400,W3,29,80,124
O1401,W2,39,82,125
O1402,W3,27,45,62
O1403,W5,31,40,196
O1404,W5,32,51,84
O1405,W2,14,109,116
O1406,W3,36,42,98
O1407,W2,16,70,93
O1408,W4,16,30,96
O1409,W5,9,36,139
O1410,W5,48,95,176
O1411,W4,39,71,90
O1412,W3,36,108,183
O1413,W4,34,24,222
O1414,W3,45,60,219
O1415,W3,16,66,157
O1416,W1,13,119,154
O1417,W4,46,92,115
O1418,W2,21,38,132
O1419,W3,10,24,125
O1420,W4,9,71,158
O1421,W5,3,32,207
O1422,W1,42,47,127
O1423,W5,24,95,84
O1424,W1,34,118,107
O1425,W4,37,100,87
O1426,W1,31,94,50
O1427,W3,18,120,212
O1428,W4,13,36,129
O1429,W3,8,77,226
O1430,W3,20,39,60
O1431,W3,3,88,105
O1432,W1,12,62,63
O1433,W5,10,105,113
O1434,W4,2,32,159
O1435,W4,48,85,206
O1436,W2,28,37,160
O1437,W3,9,58,114
O1438,W1,26,56,192
O1439,W3,7,66,237
O1440,W3,6,78,237
O1441,W2,30,59,74
O1442,W2,9,86,165
O1443,W5,19,74,239
O1444,W5,29,35,116
O1445,W1,28,95,138
O1446,W3,30,29,191
O1447,W1,22,47,115
O1448,W4,7,65,87
O1449,W2,38,30,149
O1450,W2,11,113,130
O1451,W3,14,114,218
O1452,W3,21,32,127
O1453,W5,35,42,126
O1454,W3,17,100,188
O1455,W5,39,76,170
O1456,W2,42,82,208
O1457,W2,43,118,48
O1458,W3,40,91,225
O1459,W3,25,66,61
O1460,W1,35,98,50
O1461,W3,44,48,93
O1462,W3,22,76,200
O1463,W4,42,28,205
O1464,W4,16,112,92
O1465,W2,24,78,130
O1466,W2,41,47,223
O1467,W1,2,99,226
O1468,W3,16,107,129
O1469,W4,29,26,148
O1470,W2,41,50,148
O1471,W2,10,107,77
O1472,W4,42,117,165
O1473,W2,26,57,97
O1474,W4,6,58,208
O1475,W1,1,113,226
O1476,W3,8,109,135
O1477,W1,11,27,223
O1478,W2,37,39,192
O1479,W3,21,54,186
O1480,W5,4,32,103
O1481,W2,46,113,227
O1482,W1,13,95,119
O1483,W5,23,43,80
O1484,W1,3,79,222
O1485,W4,36,44,203
O1486,W3,17,83,150
O1487,W1,14,105,160
O1488,W1,31,39,160
O1489,W1,42,110,176
O1490,W5,39,71,219
O1491,W3,36,95,119
O1492,W5,28,103,96
O1493,W5,15,56,102
O1494,W2,48,50,233
O1495,W3,21,97,216
O1496,W5,19,78,129
O1497,W3,45,109,90
O1498,W4,27,36,121
O1499,W1,46,25,200
O1500,W4,28,80,183
O1501,W5,23,86,71
O1502,W1,18,30,203
O1503,W4,30,69,167
O1504,W2,2,78,120
O1505,W5,24,30,131
O1506,W4,30,25,200
O1507,W2,27,30,239
O1508,W4,3,65,211
O1509,W3,42,44,232
O1510,W3,36,115,69
O1511,W5,47,69,108
O1512,W4,19,67,204
O1513,W4,13,101,155
O1514,W1,17,101,164
O1515,W4,4,101,128
O1516,W3,35,66,233
O1517,W3,36,85,172
O1518,W1,32,68,191
O1519,W1,48,50,218
O1520,W2,10,103,140
O1521,W1,20,88,59
O1522,W5,22,45,62
O1523,W1,24,25,77
O1524,W3,9,57,199
O1525,W3,15,44,106
O1526,W3,24,116,217
O1527,W5,31,29,133
O1528,W2,44,82,178
O1529,W5,16,32,136
O1530,W1,2,49,64
O1531,W3,17,48,175
O1532,W2,16,58,213
O1533,W2,31,55,51
O1534,W4,31,104,110
O1535,W4,34,69,208
O1536,W3,25,66,240
O1537,W3,42,84,72
O1538,W3,5,111,118
O1539,W3,1,106,149
O1540,W3,26,71,159
O1541,W3,37,50,71
O1542,W4,10,45,136
O1543,W3,14,60,64
O1544,W4,16,120,100
O1545,W3,48,106,213
O1546,W4,8,53,153
O1547,W5,32,58,205
O1548,W2,3,84,101
O1549,W1,14,92,190
O1550,W3,36,96,190
O1551,W1,28,75,150
O1552,W1,46,27,203
O1553,W1,12,53,140
O1554,W2,9,112,196
O1555,W2,23,56,229
O1556,W1,28,100,147
O1557,W2,1,86,197
O1558,W5,24,58,119
O1559,W3,22,112,177
O1560,W4,18,56,97
O1561,W1,38,120,188
O1562,W4,19,43,191
O1563,W5,4,85,149
O1564,W4,6,49,222
O1565,W1,3,102,144
O1566,W4,26,96,199
O1567,W3,48,90,128
O1568,W4,5,57,212
O1569,W2,18,47,91
O1570,W4,31,39,168
O1571,W3,46,98,71
O1572,W5,21,86,58
O1573,W4,37,98,128
O1574,W5,18,45,153
O1575,W3,35,25,150
O1576,W1,39,58,70
O1577,W4,4,33,205
O1578,W5,5,54,209
O1579,W1,45,103,200
O1580,W4,34,108,156
O1581,W3,12,65,111
O1582,W4,15,107,49
O1583,W3,39,35,190
O1584,W2,7,103,204
O1585,W3,28,99,159
O1586,W5,2,26,100
O1587,W3,23,62,99
O1588,W3,13,78,151
O1589,W2,11,68,104
O1590,W1,39,106,200
O1591,W2,21,26,112
O1592,W5,12,33,178
O1593,W5,22,83,189
O1594,W2,8,69,130
O1595,W3,23,78,86
O1596,W2,32,95,114
O1597,W2,16,87,192
O1598,W2,8,114,73
O1599,W1,36,85,108
O1600,W5,44,117,184
O1601,W5,3,82,217
O1602,W4,14,80,124
O1603,W5,30,74,158
O1604,W5,47,109,118
O1605,W3,16,103,72
O1606,W1,35,29,141
O1607,W5,12,104,94
O1608,W3,12,69,132
O1609,W3,16,99,98
O1610,W2,33,55,102
O1611,W2,27,68,103
O1612,W1,30,61,202
O1613,W5,21,36,226
O1614,W2,15,106,192
O1615,W4,22,51,201
O1616,W4,11,112,124
O1617,W4,41,93,218
O1618,W2,45,87,235
O1619,W4,2,63,111
O1620,W1,45,115,119
O1621,W5,48,98,114
O1622,W2,21,40,164
O1623,W5,12,100,153
O1624,W2,17,57,201
O1625,W3,16,52,216
O1626,W1,16,88,139
O1627,W1,34,34,204
O1628,W1,28,52,112
O1629,W2,46,120,75
O1630,W2,19,41,136
O1631,W1,36,103,123
O1632,W5,43,72,233
O1633,W3,45,107,53
O1634,W4,38,35,225
O1635,W4,14,24,86
O1636,W4,3,105,198
O1637,W4,11,81,81
O1638,W1,31,67,169
O1639,W1,34,104,136
O1640,W1,17,75,63
O1641,W2,21,45,164
O1642,W5,8,33,114
O1643,W4,31,91,117
O1644,W1,10,70,204
O1645,W5,22,40,217
O1646,W5,34,97,61
O1647,W3,2,118,70
O1648,W4,19,91,177
O1649,W2,8,102,108
O1650,W4,9,114,181
O1651,W3,23,34,216
O1652,W5,11,31,117
O1653,W3,1,28,48
O1654,W1,24,77,123
O1655,W4,46,28,161
O1656,W4,5,54,136
O1657,W5,39,55,52
O1658,W1,37,34,139
O1659,W4,13,43,69
O1660,W4,32,116,117
O1661,W2,13,109,111
O1662,W2,23,29,146
O1663,W5,17,117,65
O1664,W2,31,49,174
O1665,W4,9,101,99
O1666,W3,34,94,140
O1667,W3,48,82,240
O1668,W5,37,83,142
O1669,W3,44,97,159
O1670,W5,41,45,145
O1671,W5,30,25,204
O1672,W1,10,74,149
O1673,W4,2,72,231
O1674,W1,6,80,177
O1675,W5,44,25,166
O1676,W5,5,110,208
O1677,W1,16,108,152
O1678,W4,37,99,211
O1679,W2,5,79,163
O1680,W4,39,30,124
O1681,W3,33,60,52
O1682,W5,44,31,216
O1683,W3,16,56,139
O1684,W5,35,75,162
O1685,W4,2,30,56
O1686,W5,39,46,125
O1687,W1,20,36,75
O1688,W1,48,45,212
O1689,W3,25,118,168
O1690,W1,19,95,213
O1691,W1,29,104,196
O1692,W2,38,92,179
O1693,W4,35,47,237
O1694,W3,36,43,68
O1695,W2,18,101,58
O1696,W3,38,26,217
O1697,W2,29,111,198
O1698,W3,25,50,135
O1699,W1,27,45,91
O1700,W5,33,104,79
O1701,W2,1,80,200
O1702,W2,44,104,178
O1703,W1,29,43,157
O1704,W2,22,66,139
O1705,W5,26,109,149
O1706,W2,15,96,165
O1707,W1,48,95,87
O1708,W5,40,95,120
O1709,W5,43,115,129
O1710,W2,15,41,136
O1711,W4,36,113,124
O1712,W2,29,85,65
O1713,W1,9,40,82
O1714,W1,37,49,95
O1715,W4,5,81,210
O1716,W3,38,109,122
O1717,W1,38,34,240
O1718,W2,23,39,198
O1719,W5,37,119,237
O1720,W5,17,45,123
O1721,W5,7,120,184
O1722,W1,21,74,50
O1723,W3,15,99,169
O1724,W4,17,50,128
O1725,W4,23,95,136
O1726,W5,29,94,228
O1727,W4,21,38,100
O1728,W5,20,83,232
O1729,W2,2,70,93
O1730,W3,37,103,196
O1731,W1,6,101,54
O1732,W5,11,28,164
O1733,W2,5,58,229
O1734,W5,48,73,96
O1735,W3,42,55,71
O1736,W5,31,40,206
O1737,W4,40,77,60
O1738,W4,3,110,86
O1739,W2,38,57,70
O1740,W1,34,34,82
O1741,W4,13,100,205
O1742,W5,42,84,52
O1743,W5,8,105,200
O1744,W3,8,95,92
O1745,W1,2,60,69
O1746,W4,16,53,182
O1747,W1,2,44,91
O1748,W1,30,85,161
O1749,W4,24,75,107
O1750,W1,17,99,180
O1751,W4,27,80,214
O1752,W3,24,60,125
O1753,W4,42,39,165
O1754,W2,45,42,107
O1755,W4,44,114,216
O1756,W3,32,105,240
O1757,W3,20,70,120
O1758,W2,30,29,188
O1759,W2,23,113,66
O1760,W2,19,102,232
O1761,W1,3,98,198
O1762,W2,8,46,133
O1763,W1,35,28,148
O1764,W1,37,67,222
O1765,W5,7,53,85
O1766,W3,45,56,108
O1767,W5,31,62,114
O1768,W2,38,105,162
O1769,W1,19,109,121
O1770,W3,8,42,158
O1771,W4,10,24,155
O1772,W1,35,119,136
O1773,W2,46,97,200
O1774,W1,8,82,237
O1775,W5,3,113,66
O1776,W2,46,76,162
O1777,W5,44,61,141
O1778,W1,5,110,104
O1779,W2,45,66,173
O1780,W3,1,77,208
O1781,W5,30,41,102
O1782,W2,18,119,164
O1783,W2,20,86,93
O1784,W2,42,109,186
O1785,W2,45,99,237
O1786,W5,10,92,101
O1787,W5,18,106,48
O1788,W2,37,54,166
O1789,W3,4,24,122
O1790,W5,46,110,234
O1791,W3,37,26,206
O1792,W5,38,99,178
O1793,W5,34,50,75
O1794,W2,20,90,238
O1795,W5,37,114,91
O1796,W4,25,82,166
O1797,W3,6,26,180
O1798,W2,36,79,131
O1799,W5,10,116,159
O1800,W1,16,62,83
O1801,W1,37,50,138
O1802,W3,29,71,120
O1803,W3,45,51,152
O1804,W3,21,31,117
O1805,W1,33,88,185
O1806,W5,43,29,204
O1807,W3,25,65,122
O1808,W2,29,75,55
O1809,W3,20,87,157
O1810,W3,35,85,66
O1811,W1,48,87,235
O1812,W3,21,88,216
O1813,W5,17,25,84
O1814,W5,16,77,202
O1815,W5,45,118,58
O1816,W2,47,92,215
O1817,W3,33,66,186
O1818,W1,32,118,202
O1819,W1,23,97,194
O1820,W2,8,40,65
O1821,W3,25,86,56
O1822,W5,33,119,142
O1823,W5,21,31,132
O1824,W5,41,82,208
O1825,W4,31,108,106
O1826,W2,19,59,116
O1827,W4,26,77,149
O1828,W3,7,26,221
O1829,W5,42,91,93
O1830,W1,37,98,211
O1831,W1,21,96,89
O1832,W3,11,46,79
O1833,W3,22,29,66
O1834,W5,21,118,83
O1835,W2,3,114,210
O1836,W2,2,26,135
O1837,W2,32,76,234
O1838,W4,18,85,127
O1839,W4,10,101,201
O1840,W5,27,68,147
O1841,W1,7,73,126
O1842,W3,47,112,149
O1843,W3,17,83,146
O1844,W5,4,31,111
O1845,W2,1,59,211
O1846,W4,37,61,77
O1847,W3,44,64,76
O1848,W4,43,30,59
O1849,W3,10,107,190
O1850,W1,40,83,72
O1851,W2,39,102,192
O1852,W3,20,27,116
O1853,W5,42,49,123
O1854,W2,41,64,51
O1855,W2,37,66,79
O1856,W3,36,71,152
O1857,W5,44,31,66
O1858,W3,28,56,171
O1859,W1,41,85,156
O1860,W5,34,79,172
O1861,W4,27,103,145
O1862,W2,48,91,84
O1863,W2,24,63,234
O1864,W1,2,88,157
O1865,W5,29,108,110
O1866,W3,41,107,88
O1867,W2,46,73,58
O1868,W4,35,78,160
O1869,W4,29,69,174
O1870,W2,10,89,146
O1871,W2,2,113,104
O1872,W5,10,78,230
O1873,W4,47,78,100
O1874,W1,42,106,90
O1875,W3,8,50,55
O1876,W4,19,112,81
O1877,W1,39,25,201
O1878,W4,29,31,74
O1879,W3,32,31,98
O1880,W4,13,57,198
O1881,W2,11,107,96
O1882,W4,29,100,54
O1883,W2,1,33,122
O1884,W2,37,53,80
O1885,W4,44,73,104
O1886,W1,16,71,178
O1887,W2,29,108,202
O1888,W4,7,44,172
O1889,W2,41,75,150
O1890,W1,14,81,122
O1891,W2,10,29,212
O1892,W2,3,73,188
O1893,W5,40,119,114
O1894,W2,16,81,112
O1895,W2,48,99,219
O1896,W5,20,79,67
O1897,W4,19,98,149
O1898,W5,11,76,89
O1899,W3,30,34,177
O1900,W3,27,45,70
O1901,W1,31,72,50
O1902,W1,36,48,125
O1903,W3,4,80,143
O1904,W4,7,63,76
O1905,W3,17,60,202
O1906,W5,25,27,137
O1907,W5,27,62,220
O1908,W4,33,100,65
O1909,W4,47,65,92
O1910,W5,10,62,104
O1911,W4,1,67,202
O1912,W1,11,96,190
O1913,W5,1,43,192
O1914,W4,13,85,142
O1915,W3,42,52,159
O1916,W5,41,82,67
O1917,W2,37,93,216
O1918,W1,10,101,236
O1919,W1,25,31,49
O1920,W5,7,68,183
O1921,W3,40,63,88
O1922,W1,39,56,103
O1923,W1,20,28,93
O1924,W2,20,100,75
O1925,W5,22,63,56
O1926,W1,35,55,230
O1927,W1,19,103,202
O1928,W5,4,28,194
O1929,W2,2,56,170
O1930,W2,25,87,87
O1931,W5,7,93,215
O1932,W1,20,29,155
O1933,W2,44,69,130
O1934,W5,19,99,227
O1935,W2,18,83,59
O1936,W3,48,41,221
O1937,W5,10,85,74
O1938,W3,35,86,128
O1939,W2,29,29,127
O1940,W3,36,92,70
O1941,W5,36,49,124
O1942,W2,7,29,203
O1943,W2,13,27,116
O1944,W3,23,85,211
O1945,W1,15,111,104
O1946,W5,20,46,136
O1947,W4,25,78,141
O1948,W2,24,27,225
O1949,W2,10,112,191
O1950,W1,18,36,120
O1951,W4,15,39,112
O1952,W2,39,51,210
O1953,W4,35,62,98
O1954,W5,35,86,53
O1955,W2,37,30,85
O1956,W5,46,36,111
O1957,W4,13,52,65
O1958,W2,45,32,237
O1959,W5,21,33,51
O1960,W5,17,89,236
O1961,W3,41,49,52
O1962,W4,7,34,166
O1963,W3,7,90,140
O1964,W3,11,116,108
O1965,W5,34,67,234
O1966,W1,13,113,195
O1967,W1,24,88,121
O1968,W4,47,86,119
O1969,W5,39,91,226
O1970,W5,34,35,212
O1971,W1,24,120,165
O1972,W5,22,54,157
O1973,W2,8,109,141
O1974,W1,13,111,204
O1975,W3,37,29,217
O1976,W3,6,28,197
O1977,W2,7,45,181
O1978,W3,10,67,207
O1979,W4,35,24,98
O1980,W1,26,67,122
O1981,W1,33,26,164
O1982,W3,16,58,133
O1983,W2,33,91,234
O1984,W1,8,66,190
O1985,W3,9,109,166
O1986,W3,21,105,104
O1987,W4,20,65,111
O1988,W1,39,68,96
O1989,W2,23,94,68
O1990,W2,25,67,222
O1991,W1,20,120,179
O1992,W2,23,26,95
O1993,W1,29,44,117
O1994,W3,17,67,95
O1995,W1,8,89,89
O1996,W4,17,52,182
O1997,W5,30,106,75
O1998,W2,6,118,76
O1999,W4,43,44,65
O2000,W3,22,113,210
O2001,W1,48,44,62
O2002,W1,47,24,219
O2003,W3,48,66,141
O2004,W1,12,83,231
O2005,W2,1,116,73
O2006,W3,34,60,197
O2007,W2,28,43,195
O2008,W3,10,79,123
O2009,W1,27,52,166
O2010,W2,41,60,171
O2011,W3,47,50,201
O2012,W3,5,98,151
O2013,W2,26,70,160
O2014,W2,24,83,223
O2015,W4,21,58,163
O2016,W4,19,46,81
O2017,W4,39,36,189
O2018,W5,39,92,73
O2019,W2,40,115,202
O2020,W5,36,73,148
O2021,W2,40,84,69
O2022,W2,41,47,48
O2023,W2,13,24,176
O2024,W1,40,31,59
O2025,W5,9,68,176
O2026,W5,48,110,80
O2027,W5,14,52,54
O2028,W1,21,74,215
O2029,W5,23,40,62
O2030,W1,6,61,193
O2031,W2,16,88,99
O2032,W4,25,79,166
O2033,W2,36,41,90
O2034,W2,5,32,203
O2035,W4,36,82,190
O2036,W1,43,86,205
O2037,W4,32,42,214
O2038,W2,7,36,174
O2039,W4,33,80,106
O2040,W5,21,73,147
O2041,W4,21,67,201
O2042,W5,2,67,138
O2043,W2,46,99,196
O2044,W2,19,110,173
O2045,W3,23,69,153
O2046,W4,33,28,236
O2047,W3,39,61,183
O2048,W2,48,72,148
O2049,W2,33,70,164
O2050,W5,28,96,107
O2051,W3,46,120,68
O2052,W3,28,63,149
O2053,W2,11,115,123
O2054,W5,17,25,129
O2055,W2,8,49,212
O2056,W2,5,116,83
O2057,W3,13,69,150
O2058,W4,16,93,190
O2059,W3,14,75,239
O2060,W1,10,106,215
O2061,W3,10,82,201
O2062,W5,34,50,70
O2063,W1,22,95,203
O2064,W2,30,101,206
O2065,W5,21,44,49
O2066,W2,6,67,185
O2067,W2,5,96,113
O2068,W1,15,71,126
O2069,W5,16,70,74
O2070,W1,20,56,82
O2071,W5,3,55,197
O2072,W4,19,108,151
O2073,W2,24,55,237
O2074,W5,11,107,226
O2075,W1,37,28,236
O2076,W2,2,79,98
O2077,W2,20,71,117
O2078,W1,5,32,51
O2079,W5,42,95,226
O2080,W2,36,37,183
O2081,W4,12,64,153
O2082,W3,13,78,78
O2083,W5,9,113,98
O2084,W2,16,58,140
O2085,W2,38,77,167
O2086,W5,6,94,188
O2087,W2,31,110,198
O2088,W4,14,62,180
O2089,W1,15,40,127
O2090,W4,39,104,124
O2091,W3,9,26,179
O2092,W3,23,80,188
O2093,W1,37,48,106
O2094,W3,1,56,141
O2095,W5,43,92,91
O2096,W2,45,81,88
O2097,W4,46,89,82
O2098,W4,46,52,143
O2099,W2,15,58,175
O2100,W3,5,66,127
O2101,W1,27,74,182
O2102,W4,16,98,185
O2103,W1,10,27,169
O2104,W3,4,105,82
O2105,W5,40,71,152
O2106,W5,18,98,69
O2107,W2,24,71,159
O2108,W1,20,85,94
O2109,W1,26,120,53
O2110,W3,28,100,56
O2111,W2,23,31,215
O2112,W4,47,105,132
O2113,W5,13,38,240
O2114,W1,22,82,144
O2115,W5,23,62,62
O2116,W3,37,36,159
O2117,W2,32,101,215
O2118,W4,5,43,64
O2119,W2,15,39,112
O2120,W5,6,68,97
O2121,W1,29,85,139
O2122,W4,44,38,101
O2123,W4,9,116,59
O2124,W3,43,89,59
O2125,W2,13,43,186
O2126,W1,48,120,74
O2127,W5,3,81,137
O2128,W3,26,63,87
O2129,W2,21,56,209
O2130,W1,40,74,225
O2131,W4,15,80,138
O2132,W2,17,112,56
O2133,W4,15,34,147
O2134,W1,22,44,176
O2135,W1,29,45,100
O2136,W5,15,99,110
O2137,W2,16,33,66
O2138,W2,32,80,107
O2139,W4,17,36,68
O2140,W4,7,93,219
O2141,W5,36,35,110
O2142,W1,3,86,109
O2143,W2,47,107,168
O2144,W2,23,24,124
O2145,W1,20,85,184
O2146,W3,38,96,192
O2147,W2,11,62,177
O2148,W3,48,27,201
O2149,W5,39,79,149
O2150,W1,34,47,199
O2151,W3,14,99,129
O2152,W5,47,120,168
O2153,W2,33,49,231
O2154,W3,12,58,102
O2155,W5,43,93,102
O2156,W4,43,97,174
O2157,W5,35,71,85
O2158,W4,17,119,192
O2159,W1,19,46,156
O2160,W4,44,120,237
O2161,W3,32,111,149
O2162,W2,34,38,177
O2163,W2,18,57,49
O2164,W1,9,81,211
O2165,W1,27,81,167
O2166,W2,20,117,231
O2167,W1,40,56,88
O2168,W5,19,87,72
O2169,W5,21,90,73
O2170,W2,9,79,227
O2171,W2,6,25,130
O2172,W1,39,79,124
O2173,W5,40,30,129
O2174,W5,14,36,168
O2175,W3,30,66,87
O2176,W5,7,78,88
O2177,W1,15,61,170
O2178,W4,31,95,112
O2179,W5,43,83,120
O2180,W5,17,89,77
O2181,W3,34,100,92
O2182,W4,11,27,218
O2183,W3,28,111,130
O2184,W2,25,39,55
O2185,W4,23,55,183
O2186,W3,7,44,182
O2187,W4,2,89,83
O2188,W1,18,61,156
O2189,W4,35,30,155
O2190,W1,2,47,120
O2191,W1,47,27,70
O2192,W4,15,57,121
O2193,W1,39,115,116
O2194,W3,17,118,62
O2195,W5,9,41,94
O2196,W4,12,66,220
O2197,W1,16,93,140
O2198,W1,42,104,170
O2199,W4,25,107,187
O2200,W4,16,61,172
O2201,W1,7,33,223
O2202,W5,4,106,81
O2203,W4,38,65,177
O2204,W2,5,88,117
O2205,W2,16,94,125
O2206,W5,22,79,158
O2207,W5,5,110,53
O2208,W2,31,108,97
O2209,W4,36,63,95
O2210,W4,9,70,106
O2211,W4,3,87,49
O2212,W3,19,82,123
O2213,W4,47,118,72
O2214,W4,27,67,176
O2215,W2,33,70,68
O2216,W1,35,99,83
O2217,W3,13,45,138
O2218,W5,26,79,106
O2219,W4,10,63,121
O2220,W4,45,91,233
O2221,W1,5,29,59
O2222,W3,3,73,179
