order_id,product_id,customer_id,quantity
O1197,P187,C1641,1
O1198,P320,C1038,3
O1199,P13,C1117,2
O1200,P364,C1336,4
O1201,P33,C1120,3
O1202,P318,C231,3
O1203,P23,C187,5
O1204,P305,C990,2
O1205,P386,C1340,5
O1206,P486,C1963,2
O1207,P191,C1099,2
O1208,P476,C824,1
O1209,P358,C483,2
O1210,P113,C906,3
O1211,P262,C458,2
O1212,P69,C1374,5
O1213,P288,C310,2
O1214,P483,C1262,3
O1215,P122,C770,5
O1216,P254,C191,2
O1217,P322,C1789,4
O1218,P415,C1785,1
O1219,P370,C100,5
O1220,P266,C414,5
O1221,P310,C1690,5
O1222,P26,C1802,4
O1223,P458,C1879,2
O1224,P484,C498,3
O1225,P494,C956,4
O1226,P497,C52,2
O1227,P467,C1312,5
O1228,P129,C193,1
O1229,P34,C329,2
O1230,P204,C1819,5
O1231,P111,C741,3
O1232,P55,C327,2
O1233,P287,C643,5
O1234,P432,C1808,1
O1235,P87,C237,2
O1236,P66,C81,3
O1237,P108,C1271,1
O1238,P260,C748,2
O1239,P57,C1446,3
O1240,P122,C368,1
O1241,P227,C624,1
O1242,P320,C700,5
O1243,P217,C1308,1
O1244,P177,C1405,3
O1245,P26,C1908,2
O1246,P192,C1938,2
O1247,P117,C1040,3
O1248,P253,C1690,3
O1249,P94,C1819,3
O1250,P48,C1223,4
O1251,P310,C526,2
O1252,P163,C1016,4
O1253,P400,C395,4
O1254,P162,C1842,3
O1255,P165,C841,3
O1256,P193,C841,2
O1257,P340,C468,5
O1258,P392,C1333,1
O1259,P277,C702,3
O1260,P150,C334,2
O1261,P268,C373,5
O1262,P439,C247,2
O1263,P345,C906,1
O1264,P385,C661,3
O1265,P22,C1477,4
O1266,P108,C228,3
O1267,P460,C257,1
O1268,P299,C285,4
O1269,P7,C1319,1
O1270,P100,C1546,2
O1271,P109,C427,5
O1272,P113,C329,2
O1273,P316,C1600,2
O1274,P125,C694,2
O1275,P275,C1695,5
O1276,P247,C1434,2
O1277,P183,C1363,3
O1278,P271,C216,5
O1279,P206,C1602,2
O1280,P254,C841,5
O1281,P311,C946,1
O1282,P493,C457,2
O1283,P403,C113,2
O1284,P151,C1113,2
O1285,P387,C455,2
O1286,P420,C67,2
O1287,P420,C194,2
O1288,P383,C1460,3
O1289,P64,C1775,5
O1290,P232,C1424,4
O1291,P153,C649,5
O1292,P363,C1332,3
O1293,P231,C1939,2
O1294,P487,C997,4
O1295,P433,C1556,5
O1296,P301,C1018,4
O1297,P476,C69,4
O1298,P495,C1568,5
O1299,P158,C213,4
O1300,P471,C1053,1
O1301,P310,C1148,4
O1302,P223,C401,3
O1303,P192,C1712,2
O1304,P427,C1322,2
O1305,P456,C1649,5
O1306,P24,C389,5
O1307,P137,C237,4
O1308,P458,C1673,4
O1309,P27,C285,3
O1310,P362,C579,4
O1311,P407,C708,5
O1312,P290,C661,1
O1313,P402,C272,3
O1314,P31,C672,1
O1315,P407,C755,1
O1316,P396,C1865,2
O1317,P405,C222,4
O1318,P421,C530,2
O1319,P399,C998,2
O1320,P384,C924,4
O1321,P489,C768,3
O1322,P220,C983,2
O1323,P436,C1369,5
O1324,P298,C151,5
O1325,P67,C389,5
O1326,P493,C763,4
O1327,P344,C1064,4
O1328,P398,C1694,3
O1329,P296,C1467,2
O1330,P77,C1050,3
O1331,P238,C472,3
O1332,P459,C146,5
O1333,P13,C664,1
O1334,P441,C342,1
O1335,P396,C491,2
O1336,P36,C760,1
O1337,P190,C1241,4
O1338,P90,C739,3
O1339,P34,C722,2
O1340,P454,C1932,5
O1341,P72,C64,5
O1342,P372,C685,3
O1343,P337,C514,3
O1344,P243,C1641,1
O1345,P8,C52,4
O1346,P246,C1052,5
O1347,P95,C341,5
O1348,P208,C1391,2
O1349,P370,C1752,2
O1350,P206,C759,3
O1351,P488,C443,1
O1352,P61,C877,5
O1353,P184,C327,5
O1354,P487,C751,3
O1355,P179,C673,3
O1356,P376,C1199,5
O1357,P257,C1556,4
O1358,P444,C580,1
O1359,P297,C461,3
O1360,P138,C230,5
O1361,P112,C707,5
O1362,P457,C1194,4
O1363,P307,C1248,5
O1364,P28,C1078,3
O1365,P95,C1068,5
O1366,P268,C1747,4
O1367,P405,C6,1
O1368,P351,C849,4
O1369,P97,C862,1
O1370,P313,C1245,5
O1371,P264,C757,3
O1372,P438,C2000,1
O1373,P456,C432,4
O1374,P391,C1850,5
O1375,P418,C1766,2
O1376,P208,C1789,1
O1377,P110,C228,4
O1378,P50,C1442,3
O1379,P177,C1119,4
O1380,P298,C1961,5
O1381,P381,C1941,4
O1382,P276,C395,4
O1383,P177,C1292,1
O1384,P307,C99,1
O1385,P81,C1902,1
O1386,P66,C472,3
O1387,P150,C411,2
O1388,P246,C1582,1
O1389,P315,C1194,5
O1390,P372,C691,5
O1391,P370,C1046,2
O1392,P429,C948,2
O1393,P422,C347,2
O1394,P16,C231,3
O1395,P114,C825,5
O1396,P77,C910,5
O1397,P99,C1130,5
O1398,P391,C986,2
O1399,P49,C169,5
O1400,P166,C1751,1
O1401,P123,C1309,4
O1402,P40,C704,3
O1403,P378,C813,3
O1404,P236,C1646,1
O1405,P13,C1143,1
O1406,P417,C1318,2
O1407,P16,C134,1
O1408,P435,C844,2
O1409,P60,C966,1
O1410,P413,C1714,3
O1411,P158,C1289,1
O1412,P239,C1702,4
O1413,P244,C1941,3
O1414,P468,C43,4
O1415,P249,C105,4
O1416,P77,C1218,1
O1417,P313,C169,1
O1418,P378,C1627,3
O1419,P249,C283,3
O1420,P362,C763,2
O1421,P408,C1515,2
O1422,P387,C1520,3
O1423,P426,C729,5
O1424,P132,C67,1
O1425,P110,C51,4
O1426,P240,C1549,2
O1427,P463,C106,1
O1428,P58,C675,1
O1429,P45,C1310,3
O1430,P55,C893,2
O1431,P360,C1219,4
O1432,P68,C1656,1
O1433,P398,C735,1
O1434,P180,C1283,2
O1435,P478,C1112,1
O1436,P5,C90,5
O1437,P208,C1694,3
O1438,P303,C904,3
O1439,P271,C1026,3
O1440,P452,C125,2
O1441,P423,C1235,2
O1442,P241,C360,3
O1443,P433,C1542,1
O1444,P196,C550,1
O1445,P205,C1361,5
O1446,P337,C1211,2
O1447,P179,C1084,3
O1448,P151,C890,5
O1449,P51,C1290,2
O1450,P172,C1402,3
O1451,P275,C1430,2
O1452,P302,C1946,4
O1453,P23,C1709,1
O1454,P56,C1468,4
O1455,P361,C1888,5
O1456,P329,C339,4
O1457,P5,C1672,5
O1458,P46,C865,3
O1459,P414,C288,5
O1460,P462,C863,1
O1461,P158,C1116,5
O1462,P110,C1562,4
O1463,P372,C727,1
O1464,P113,C879,5
O1465,P8,C1359,5
O1466,P280,C1372,1
O1467,P472,C1435,5
O1468,P96,C1634,5
O1469,P86,C1586,3
O1470,P491,C159,2
O1471,P445,C879,4
O1472,P411,C951,3
O1473,P321,C152,5
O1474,P465,C693,4
O1475,P307,C1955,4
O1476,P164,C351,4
O1477,P102,C1751,1
O1478,P45,C1106,4
O1479,P401,C481,4
O1480,P63,C861,4
O1481,P68,C316,4
O1482,P110,C1693,1
O1483,P317,C444,2
O1484,P150,C1695,5
O1485,P299,C1492,1
O1486,P151,C1409,4
O1487,P198,C1016,3
O1488,P39,C1416,5
O1489,P483,C1220,3
O1490,P59,C537,1
O1491,P137,C1757,3
O1492,P281,C1809,4
O1493,P183,C1874,1
O1494,P303,C12,2
O1495,P356,C1876,2
O1496,P319,C264,3
O1497,P500,C40,4
O1498,P420,C1784,3
O1499,P61,C260,3
O1500,P211,C1123,5
O1501,P485,C1637,1
O1502,P96,C1566,2
O1503,P389,C1503,1
O1504,P500,C305,4
O1505,P470,C391,4
O1506,P465,C1745,4
O1507,P162,C1786,2
O1508,P8,C1082,1
O1509,P261,C1535,2
O1510,P93,C1453,1
O1511,P333,C175,3
O1512,P258,C1275,5
O1513,P29,C1638,3
O1514,P302,C1502,1
O1515,P373,C692,3
O1516,P475,C440,5
O1517,P139,C179,1
O1518,P223,C630,3
O1519,P70,C1698,3
O1520,P331,C767,3
O1521,P72,C517,3
O1522,P102,C306,1
O1523,P238,C1943,5
O1524,P211,C223,3
O1525,P157,C638,4
O1526,P187,C308,5
O1527,P142,C338,3
O1528,P203,C624,5
O1529,P261,C578,2
O1530,P191,C1098,4
O1531,P85,C1343,5
O1532,P320,C1591,1
O1533,P121,C657,5
O1534,P427,C583,5
O1535,P487,C9,5
O1536,P444,C795,5
O1537,P359,C974,5
O1538,P418,C700,1
O1539,P10,C212,5
O1540,P194,C561,1
O1541,P436,C53,3
O1542,P430,C1195,3
O1543,P314,C102,2
O1544,P282,C1259,3
O1545,P451,C218,2
O1546,P434,C1489,1
O1547,P38,C667,1
O1548,P232,C1941,3
O1549,P297,C1897,5
O1550,P217,C1115,4
O1551,P214,C1969,4
O1552,P367,C808,5
O1553,P204,C759,5
O1554,P395,C1578,5
O1555,P410,C186,4
O1556,P234,C1317,2
O1557,P53,C1024,5
O1558,P217,C888,4
O1559,P136,C1946,1
O1560,P267,C1651,1
O1561,P439,C444,3
O1562,P3,C24,5
O1563,P321,C95,4
O1564,P44,C1562,2
O1565,P216,C1860,1
O1566,P423,C685,1
O1567,P262,C522,4
O1568,P35,C1318,1
O1569,P316,C1180,2
O1570,P78,C1331,5
O1571,P416,C1338,3
O1572,P222,C1539,5
O1573,P193,C1079,3
O1574,P83,C1611,4
O1575,P374,C1936,1
O1576,P272,C1678,2
O1577,P118,C1470,2
O1578,P232,C1035,2
O1579,P103,C663,5
O1580,P218,C168,4
O1581,P470,C1058,5
O1582,P370,C558,5
O1583,P304,C541,5
O1584,P66,C702,1
O1585,P313,C1256,1
O1586,P276,C1141,3
O1587,P367,C1528,5
O1588,P471,C72,3
O1589,P50,C389,5
O1590,P245,C1561,2
O1591,P83,C443,1
O1592,P421,C1899,5
O1593,P489,C840,2
O1594,P375,C378,5
O1595,P367,C1764,1
O1596,P408,C1098,1
O1597,P185,C1292,1
O1598,P84,C1154,3
O1599,P269,C1942,3
O1600,P317,C97,1
O1601,P91,C1865,1
O1602,P4,C1692,5
O1603,P481,C1310,1
O1604,P48,C1737,1
O1605,P2,C1333,4
O1606,P105,C248,3
O1607,P427,C40,3
O1608,P291,C918,3
O1609,P459,C148,5
O1610,P207,C1234,4
O1611,P389,C752,1
O1612,P200,C1526,4
O1613,P224,C1892,1
O1614,P178,C1331,2
O1615,P238,C1701,2
O1616,P200,C1302,2
O1617,P356,C1860,2
O1618,P281,C265,1
O1619,P435,C32,4
O1620,P456,C1268,3
O1621,P384,C1344,3
O1622,P215,C1701,5
O1623,P472,C136,5
O1624,P74,C141,3
O1625,P329,C994,3
O1626,P344,C1289,4
O1627,P175,C1698,5
O1628,P217,C235,2
O1629,P168,C634,4
O1630,P87,C1558,1
O1631,P367,C1787,4
O1632,P461,C323,4
O1633,P166,C1552,1
O1634,P249,C784,5
O1635,P434,C1186,3
O1636,P128,C1483,1
O1637,P424,C11,4
O1638,P473,C1649,2
O1639,P374,C1381,2
O1640,P434,C1851,1
O1641,P61,C1957,5
O1642,P265,C880,2
O1643,P184,C58,3
O1644,P324,C454,5
O1645,P130,C929,3
O1646,P209,C53,1
O1647,P356,C1366,1
O1648,P90,C1767,5
O1649,P66,C1529,2
O1650,P117,C695,3
O1651,P338,C408,1
O1652,P210,C354,3
O1653,P407,C213,2
O1654,P320,C1704,1
O1655,P193,C1836,2
O1656,P449,C805,5
O1657,P214,C1610,5
O1658,P339,C923,4
O1659,P164,C495,5
O1660,P476,C1930,1
O1661,P273,C206,4
O1662,P218,C1606,1
O1663,P287,C1050,3
O1664,P421,C1894,5
O1665,P358,C1099,5
O1666,P104,C1266,3
O1667,P58,C895,5
O1668,P47,C413,2
O1669,P172,C410,3
O1670,P321,C503,3
O1671,P384,C269,1
O1672,P346,C1147,4
O1673,P432,C721,2
O1674,P38,C1319,4
O1675,P94,C520,5
O1676,P419,C1561,3
O1677,P13,C1484,5
O1678,P475,C1705,5
O1679,P167,C308,2
O1680,P404,C1052,5
O1681,P332,C78,5
O1682,P167,C1613,4
O1683,P107,C1547,1
O1684,P44,C609,5
O1685,P314,C475,1
O1686,P33,C1709,4
O1687,P41,C1714,3
O1688,P306,C899,5
O1689,P92,C633,4
O1690,P60,C29,3
O1691,P89,C1742,3
O1692,P457,C243,1
O1693,P256,C1959,1
O1694,P438,C1465,1
O1695,P211,C176,1
O1696,P439,C700,3
O1697,P50,C1818,2
O1698,P96,C1559,1
O1699,P331,C1219,4
O1700,P451,C1655,4
O1701,P454,C455,5
O1702,P213,C1910,3
O1703,P416,C1852,4
O1704,P48,C877,2
O1705,P142,C887,2
O1706,P132,C350,5
O1707,P497,C514,3
O1708,P244,C444,5
O1709,P242,C1946,5
O1710,P389,C84,2
O1711,P81,C1760,5
O1712,P86,C526,4
O1713,P428,C1386,2
O1714,P270,C406,3
O1715,P184,C564,5
O1716,P217,C519,4
O1717,P33,C801,1
O1718,P345,C217,2
O1719,P310,C1567,1
O1720,P465,C1258,3
O1721,P331,C23,3
O1722,P179,C1711,2
O1723,P75,C1294,4
O1724,P155,C51,1
O1725,P129,C1936,1
O1726,P356,C302,2
O1727,P221,C1206,5
O1728,P38,C1295,5
O1729,P271,C1897,4
O1730,P465,C695,3
O1731,P410,C1971,2
O1732,P381,C217,4
O1733,P81,C1279,5
O1734,P92,C746,4
O1735,P300,C1527,2
O1736,P350,C1807,5
O1737,P400,C1022,2
O1738,P191,C1801,5
O1739,P270,C1505,4
O1740,P35,C1667,2
O1741,P6,C780,3
O1742,P77,C737,2
O1743,P229,C1303,3
O1744,P443,C1963,2
O1745,P404,C1681,4
O1746,P227,C606,2
O1747,P111,C561,5
O1748,P130,C1424,4
O1749,P47,C264,3
O1750,P206,C598,3
O1751,P303,C1186,5
O1752,P171,C590,3
O1753,P337,C1288,1
O1754,P120,C1515,1
O1755,P486,C416,2
O1756,P299,C1687,3
O1757,P389,C513,1
O1758,P388,C1328,1
O1759,P317,C106,1
O1760,P94,C7,1
O1761,P209,C1695,3
O1762,P320,C1188,3
O1763,P118,C1643,2
O1764,P388,C222,4
O1765,P16,C1174,2
O1766,P451,C1219,1
O1767,P177,C51,5
O1768,P41,C1398,3
O1769,P350,C613,1
O1770,P51,C287,2
O1771,P35,C476,3
O1772,P103,C76,4
O1773,P113,C1685,3
O1774,P12,C1744,4
O1775,P398,C1160,3
O1776,P21,C501,4
O1777,P84,C1168,1
O1778,P168,C490,2
O1779,P389,C1735,4
O1780,P351,C388,2
O1781,P52,C283,1
O1782,P319,C916,1
O1783,P294,C1650,2
O1784,P307,C1565,5
O1785,P311,C842,4
O1786,P373,C1119,3
O1787,P22,C462,1
O1788,P18,C1466,3
O1789,P166,C987,3
O1790,P469,C760,2
O1791,P385,C517,4
O1792,P306,C1910,3
O1793,P464,C1520,1
O1794,P376,C1186,1
O1795,P297,C837,1
O1796,P412,C511,5
O1797,P59,C1473,3
O1798,P324,C1035,3
O1799,P47,C1375,1
O1800,P24,C78,1
O1801,P325,C1960,3
O1802,P203,C626,1
O1803,P329,C992,3
O1804,P308,C216,3
O1805,P385,C1635,1
O1806,P172,C1806,4
O1807,P150,C1957,2
O1808,P191,C553,5
O1809,P198,C944,3
O1810,P330,C1384,5
O1811,P279,C678,1
O1812,P393,C1957,1
O1813,P98,C579,4
O1814,P66,C1075,5
O1815,P411,C1308,5
O1816,P26,C1760,5
O1817,P124,C1087,5
O1818,P19,C1319,5
O1819,P479,C1090,5
O1820,P424,C858,1
O1821,P264,C522,2
O1822,P279,C1621,5
O1823,P438,C740,5
O1824,P245,C544,3
O1825,P452,C1453,1
O1826,P81,C177,3
O1827,P176,C1818,1
O1828,P182,C12,5
O1829,P153,C1623,2
O1830,P299,C1059,1
O1831,P126,C664,2
O1832,P254,C390,1
O1833,P350,C1158,3
O1834,P141,C1080,5
O1835,P114,C291,4
O1836,P277,C1393,2
O1837,P383,C925,3
O1838,P138,C991,2
O1839,P339,C1624,2
O1840,P163,C844,5
O1841,P308,C1844,5
O1842,P217,C449,2
O1843,P493,C784,5
O1844,P38,C137,2
O1845,P276,C463,2
O1846,P477,C1549,3
O1847,P446,C88,5
O1848,P306,C1667,1
O1849,P85,C1832,2
O1850,P397,C1852,3
O1851,P231,C545,1
O1852,P99,C48,3
O1853,P343,C482,1
O1854,P18,C950,4
O1855,P499,C766,2
O1856,P236,C835,4
O1857,P248,C1899,4
O1858,P142,C764,3
O1859,P316,C331,3
O1860,P34,C1037,4
O1861,P413,C994,3
O1862,P488,C274,4
O1863,P190,C1650,2
O1864,P86,C443,3
O1865,P462,C1186,2
O1866,P212,C623,2
O1867,P413,C1444,4
O1868,P34,C1410,4
O1869,P177,C1806,2
O1870,P331,C1330,2
O1871,P415,C1610,2
O1872,P399,C465,5
O1873,P68,C1576,2
O1874,P251,C1325,2
O1875,P410,C593,2
O1876,P112,C153,1
O1877,P361,C219,3
O1878,P35,C1139,2
O1879,P23,C792,3
O1880,P479,C1644,4
O1881,P221,C1324,5
O1882,P491,C1552,2
O1883,P484,C462,2
O1884,P394,C798,5
O1885,P396,C969,5
O1886,P172,C855,1
O1887,P311,C262,3
O1888,P365,C661,5
O1889,P375,C248,2
O1890,P395,C1866,4
O1891,P104,C528,5
O1892,P245,C1212,2
O1893,P55,C1830,2
O1894,P126,C736,5
O1895,P304,C913,3
O1896,P92,C825,1
O1897,P160,C1456,2
O1898,P81,C201,3
O1899,P439,C366,2
O1900,P138,C1145,4
O1901,P421,C1914,1
O1902,P78,C88,4
O1903,P52,C256,1
O1904,P134,C10,5
O1905,P65,C91,1
O1906,P32,C1152,2
O1907,P168,C982,1
O1908,P35,C1824,3
O1909,P165,C801,4
O1910,P224,C1709,5
O1911,P166,C846,1
O1912,P244,C635,5
O1913,P201,C1421,4
O1914,P406,C752,5
O1915,P423,C1732,3
O1916,P148,C1206,3
O1917,P178,C1365,5
O1918,P150,C1090,1
O1919,P24,C810,2
O1920,P75,C908,3
O1921,P103,C1996,1
O1922,P500,C1447,2
O1923,P469,C13,3
O1924,P251,C1121,2
O1925,P79,C1426,4
O1926,P494,C1450,4
O1927,P384,C171,1
O1928,P216,C499,1
O1929,P162,C1692,4
O1930,P151,C995,3
O1931,P278,C688,5
O1932,P106,C131,5
O1933,P115,C1256,4
O1934,P100,C1862,4
O1935,P108,C157,1
O1936,P349,C1875,4
O1937,P218,C1570,2
O1938,P408,C473,3
O1939,P163,C1918,1
O1940,P274,C453,4
O1941,P9,C1939,2
O1942,P182,C1311,4
O1943,P349,C1424,5
O1944,P392,C147,2
O1945,P149,C783,3
O1946,P140,C712,3
O1947,P126,C402,1
O1948,P7,C1215,5
O1949,P147,C1476,3
O1950,P386,C864,1
O1951,P97,C1037,5
O1952,P109,C431,2
O1953,P335,C995,2
O1954,P228,C364,3
O1955,P267,C1974,1
O1956,P266,C283,3
O1957,P492,C1917,3
O1958,P188,C1422,2
O1959,P4,C1994,5
O1960,P167,C588,3
O1961,P29,C7,4
O1962,P335,C1739,1
O1963,P165,C274,1
O1964,P448,C1213,5
O1965,P475,C326,3
O1966,P138,C428,2
O1967,P214,C1199,2
O1968,P75,C1961,4
O1969,P152,C979,5
O1970,P130,C1677,1
O1971,P135,C309,4
O1972,P170,C1252,3
O1973,P273,C187,1
O1974,P378,C198,5
O1975,P419,C1942,5
O1976,P185,C700,3
O1977,P265,C737,4
O1978,P20,C1441,2
O1979,P484,C1039,2
O1980,P28,C1082,1
O1981,P432,C890,3
O1982,P9,C1732,2
O1983,P330,C43,3
O1984,P2,C159,1
O1985,P486,C1157,2
O1986,P267,C1274,3
O1987,P145,C1440,4
O1988,P42,C1188,5
O1989,P225,C578,5
O1990,P375,C295,4
O1991,P33,C1532,1
O1992,P401,C1237,2
O1993,P315,C825,2
O1994,P410,C615,2
O1995,P147,C832,3
O1996,P13,C600,1
O1997,P32,C402,1
O1998,P153,C225,5
O1999,P156,C1695,1
O2000,P240,C1243,1
O2001,P282,C803,5
O2002,P365,C746,1
O2003,P430,C1411,1
O2004,P77,C1066,4
O2005,P223,C1509,3
O2006,P77,C1624,1
O2007,P396,C1819,3
O2008,P441,C1702,3
O2009,P367,C1663,4
O2010,P239,C822,2
O2011,P441,C1207,5
O2012,P99,C1933,2
O2013,P484,C1164,1
O2014,P202,C1114,5
O2015,P93,C611,1
O2016,P466,C1995,5
O2017,P258,C329,3
O2018,P120,C1408,1
O2019,P304,C400,5
O2020,P130,C296,1
O2021,P268,C617,3
O2022,P389,C1398,1
O2023,P165,C192,5
O2024,P497,C1443,2
O2025,P48,C523,2
O2026,P125,C1895,2
O2027,P454,C766,1
O2028,P444,C337,3
O2029,P36,C747,4
O2030,P410,C1022,5
O2031,P239,C42,2
O2032,P234,C717,4
O2033,P192,C1504,5
O2034,P464,C1142,2
O2035,P435,C1526,4
O2036,P271,C527,3
O2037,P282,C862,1
O2038,P130,C1295,3
O2039,P92,C1962,3
O2040,P416,C1588,2
O2041,P26,C1011,2
O2042,P287,C438,5
O2043,P313,C1052,2
O2044,P365,C977,1
O2045,P196,C148,1
O2046,P350,C1586,5
O2047,P219,C400,2
O2048,P384,C1167,2
O2049,P445,C33,5
O2050,P200,C1220,5
O2051,P422,C665,2
O2052,P421,C1167,2
O2053,P97,C431,2
O2054,P50,C556,3
O2055,P485,C107,3
O2056,P349,C1220,2
O2057,P236,C879,5
O2058,P83,C1905,3
O2059,P210,C975,5
O2060,P34,C381,3
O2061,P141,C1001,2
O2062,P306,C616,4
O2063,P159,C1763,3
O2064,P209,C1435,5
O2065,P442,C712,4
O2066,P392,C1511,3
O2067,P5,C1879,1
O2068,P234,C1933,1
O2069,P291,C1418,1
O2070,P16,C1582,5
O2071,P470,C738,1
O2072,P31,C267,1
O2073,P385,C23,5
O2074,P165,C1289,4
O2075,P449,C1012,1
O2076,P446,C1671,3
O2077,P477,C344,5
O2078,P468,C1948,5
O2079,P201,C959,3
O2080,P212,C1904,3
O2081,P274,C486,2
O2082,P441,C1364,3
O2083,P418,C1913,2
O2084,P318,C417,1
O2085,P353,C357,1
O2086,P244,C281,4
O2087,P56,C1198,5
O2088,P342,C57,5
O2089,P205,C641,5
O2090,P258,C1930,2
O2091,P439,C5,4
O2092,P436,C782,1
O2093,P395,C1422,1
O2094,P401,C70,4
O2095,P272,C1394,2
O2096,P91,C1346,3
O2097,P220,C974,4
O2098,P304,C910,4
O2099,P229,C414,5
O2100,P357,C1079,4
O2101,P253,C823,5
O2102,P111,C1598,2
O2103,P458,C495,3
O2104,P450,C1826,3
O2105,P281,C1954,2
O2106,P189,C1733,3
O2107,P49,C609,5
O2108,P490,C1842,4
O2109,P461,C228,4
O2110,P178,C1202,3
O2111,P230,C110,4
O2112,P290,C363,4
O2113,P204,C77,4
O2114,P273,C1163,3
O2115,P285,C1796,2
O2116,P121,C1353,1
O2117,P110,C1914,2
O2118,P401,C68,3
O2119,P500,C486,1
O2120,P53,C573,5
O2121,P390,C1704,3
O2122,P297,C1989,5
O2123,P21,C299,1
O2124,P428,C1149,2
O2125,P220,C1404,5
O2126,P17,C936,1
O2127,P380,C967,1
O2128,P272,C1568,1
O2129,P1,C1195,1
O2130,P54,C1474,5
O2131,P212,C1627,2
O2132,P351,C204,3
O2133,P480,C315,3
O2134,P374,C845,5
O2135,P111,C554,3
O2136,P352,C528,5
O2137,P202,C1824,1
O2138,P99,C1156,5
O2139,P339,C1760,1
O2140,P422,C1494,4
O2141,P21,C1502,1
O2142,P473,C569,3
O2143,P373,C1906,2
O2144,P131,C1067,5
O2145,P243,C1515,2
O2146,P257,C1833,3
O2147,P33,C142,2
O2148,P122,C870,3
O2149,P299,C92,4
O2150,P350,C1469,3
O2151,P49,C1650,4
O2152,P160,C1336,3
O2153,P487,C1933,5
O2154,P257,C1259,1
O2155,P107,C1649,3
O2156,P175,C1431,3
O2157,P117,C19,5
O2158,P312,C1784,3
O2159,P77,C1587,4
O2160,P256,C400,4
O2161,P226,C657,5
O2162,P308,C1114,2
O2163,P404,C1836,2
O2164,P337,C1107,3
O2165,P330,C391,3
O2166,P51,C665,1
O2167,P323,C195,5
O2168,P127,C1578,2
O2169,P196,C1277,1
O2170,P219,C1255,3
O2171,P499,C1420,5
O2172,P12,C65,2
O2173,P216,C300,5
O2174,P119,C1804,4
O2175,P487,C310,1
O2176,P179,C172,4
O2177,P109,C819,1
O2178,P221,C110,5
O2179,P183,C705,2
O2180,P477,C1531,3
O2181,P489,C1301,1
O2182,P196,C1029,5
O2183,P38,C669,3
O2184,P211,C802,3
O2185,P132,C649,2
O2186,P90,C767,3
O2187,P446,C842,3
O2188,P75,C743,2
O2189,P298,C1516,2
O2190,P231,C1364,3
O2191,P186,C1864,2
O2192,P185,C810,1
O2193,P171,C214,1
O2194,P22,C1499,2
O2195,P264,C228,1
O2196,P398,C1669,2
O2197,P241,C35,2
O2198,P248,C1901,1
O2199,P495,C999,1
O2200,P325,C1497,5
O2201,P16,C1864,3
O2202,P404,C770,3
O2203,P145,C1469,5
O2204,P360,C377,2
O2205,P328,C1885,4
O2206,P109,C882,5
O2207,P16,C574,4
O2208,P338,C1033,5
O2209,P423,C1119,2
O2210,P167,C622,1
O2211,P396,C1374,5
O2212,P310,C597,2
O2213,P9,C1499,4
O2214,P264,C1815,1
O2215,P219,C1165,3
O2216,P395,C1769,4
O2217,P447,C1213,3
O2218,P496,C627,1
O2219,P391,C484,4
O2220,P124,C154,4
O2221,P368,C52,4
O2222,P388,C457,1
O2223,P25,C786,4
O2224,P277,C1618,5
O2225,P262,C817,4
O2226,P399,C419,2
O2227,P129,C1167,3
O2228,P268,C1837,4
O2229,P44,C760,5
O2230,P450,C467,1
O2231,P469,C833,3
O2232,P210,C528,3
O2233,P481,C477,5
O2234,P290,C1320,5
O2235,P368,C643,3
O2236,P373,C611,1
O2237,P121,C472,3
O2238,P351,C190,2
O2239,P406,C452,5
O2240,P49,C438,4
O2241,P371,C47,5
O2242,P169,C1399,2
O2243,P19,C492,5
O2244,P433,C1025,1
O2245,P78,C255,2
O2246,P267,C425,3
O2247,P214,C554,1
O2248,P205,C672,1
O2249,P397,C1316,1
O2250,P356,C145,3
O2251,P100,C1891,5
O2252,P436,C343,5
O2253,P65,C1752,2
O2254,P76,C532,5
O2255,P490,C1820,1
O2256,P15,C1952,4
O2257,P109,C11,1
O2258,P290,C241,4
O2259,P147,C309,2
O2260,P183,C358,4
O2261,P195,C589,5
O2262,P493,C420,3
O2263,P207,C808,2
O2264,P339,C1402,2
O2265,P101,C1081,2
O2266,P359,C1136,2
O2267,P381,C1464,5
O2268,P214,C1625,1
O2269,P41,C32,3
O2270,P109,C1395,2
O2271,P355,C1068,1
O2272,P251,C1701,3
O2273,P397,C788,4
O2274,P274,C581,4
O2275,P197,C1615,2
O2276,P43,C898,5
O2277,P83,C132,5
O2278,P167,C1463,2
O2279,P236,C1413,5
O2280,P132,C965,5
O2281,P347,C654,5
O2282,P95,C1478,1
O2283,P346,C99,4
O2284,P63,C1156,2
O2285,P448,C1950,2
O2286,P359,C1606,2
O2287,P112,C1856,4
O2288,P475,C34,2
O2289,P256,C766,2
O2290,P19,C945,5
O2291,P349,C1314,4
O2292,P13,C1835,5
O2293,P400,C1920,3
O2294,P8,C760,5
O2295,P156,C944,1
O2296,P243,C783,1
O2297,P422,C1947,3
O2298,P289,C1128,5
O2299,P165,C1921,5
O2300,P423,C184,1
O2301,P459,C904,1
O2302,P74,C14,4
O2303,P396,C985,1
O2304,P255,C1463,1
O2305,P200,C1189,3
O2306,P301,C1659,2
O2307,P177,C1510,1
O2308,P179,C479,3
O2309,P21,C54,3
O2310,P410,C1532,4
O2311,P179,C1125,5
O2312,P62,C55,2
O2313,P412,C1016,2
O2314,P73,C1012,1
