factory_id,product,units_produced,defect_rate,production_cost
15,Consumer Goods,15244,0.06860918743883541,89866
14,Steel,10225,0.10675090190913793,75376
5,Steel,17992,0.019684547651811775,32579
17,Steel,18470,0.09401159280997075,166650
6,Consumer Goods,4361,0.13524748163321373,139345
9,Steel,5454,0.09917251211709988,19441
19,Cement,1612,0.01105563806763628,90957
17,Cement,1612,0.10723267745106528,163618
7,Steel,10958,0.11170217833173465,24081
8,Consumer Goods,19773,0.08577208141462558,17877
15,Cement,17233,0.12425235208038443,38982
6,Steel,4462,0.03832077726436013,135518
1,Cement,18807,0.06725704075912987,136392
9,Cement,13192,0.12306204268294234,33050
7,Cement,542,0.09451657246803302,192927
19,Cement,12237,0.14921113471267983,139981
4,Cement,6377,0.019697006614930658,130346
1,Steel,6474,0.04420355802356737,14866
9,Cement,16018,0.037877549348390126,121858
2,Steel,15991,0.14669491146347763,13114
16,Cement,16418,0.13169677184640707,67029
2,Consumer Goods,17735,0.028637296182904004,144744
3,Steel,13856,0.05953254684299076,137208
14,Consumer Goods,12084,0.017363608646364038,170251
13,Consumer Goods,13801,0.0985594246156634,146996
17,Cement,14005,0.0563672596495152,109677
10,Cement,18170,0.0460589973783681,52423
3,Cement,13317,0.08323640774673652,36150
4,Cement,12060,0.12137722035277826,80547
5,Cement,16360,0.0665484652378573,114256
11,Consumer Goods,17932,0.11604284476673789,66482
6,Consumer Goods,19499,0.07245851616729615,39994
1,Cement,17396,0.04003308658782628,103145
19,Cement,17066,0.07246881241952272,153380
7,Steel,16758,0.08532763151448662,39705
10,Steel,2601,0.07462111236536871,94572
12,Consumer Goods,9796,0.048405400176976796,61242
12,Consumer Goods,17043,0.035914306560946234,37827
1,Consumer Goods,12149,0.1425733077061029,141368
9,Cement,6068,0.05164807515444051,139400
17,Consumer Goods,9429,0.10875174571488942,11130
12,Consumer Goods,11003,0.05769721471006601,127672
2,Consumer Goods,19552,0.14575002351909555,18908
9,Steel,11745,0.14835902727998487,128671
12,Consumer Goods,3880,0.12551348854363817,153995
4,Consumer Goods,19999,0.09140629443408971,152448
12,Steel,1807,0.08588942521430395,98440
18,Consumer Goods,10886,0.05605459650146371,169790
3,Cement,12167,0.02708399848441536,91563
1,Steel,10461,0.021068559005851757,19499
18,Consumer Goods,3094,0.07516265099955415,178266
8,Steel,18116,0.1470304206598931,194555
19,Consumer Goods,5467,0.044562907600712756,19053
4,Consumer Goods,9266,0.06753333783751746,99738
16,Steel,16965,0.09979873183179372,57388
17,Cement,15898,0.059148935221179214,57857
9,Steel,8977,0.010508165008359681,96731
8,Cement,12682,0.06547039886082083,74199
19,Cement,14819,0.122649801245566,129864
7,Steel,18339,0.14215439466383678,192708
12,Consumer Goods,16978,0.04851271144367916,130827
1,Cement,19406,0.13903038990593536,163718
17,Steel,636,0.131400797485052,158770
6,Consumer Goods,18921,0.06694133799184623,50739
5,Consumer Goods,16488,0.010654894267347339,97372
7,Consumer Goods,10941,0.12828262992795997,178435
12,Steel,16109,0.0501481543052939,182762
5,Steel,4170,0.11582412035673903,108023
2,Consumer Goods,10037,0.09001203737145176,138257
4,Consumer Goods,19568,0.04103303303559039,86571
17,Consumer Goods,9691,0.10074963673846667,96497
8,Consumer Goods,15833,0.11707763254915685,125013
5,Steel,9716,0.07642232207898428,99150
17,Consumer Goods,14755,0.11470743884628976,196171
4,Cement,13078,0.06669605732019167,71670
18,Cement,4703,0.1472352200874614,87657
18,Steel,16349,0.043573190771744943,95155
18,Cement,19529,0.11889965974253071,150647
16,Cement,19980,0.11494428798805632,87009
11,Cement,2333,0.08412200636339397,161529
8,Steel,5884,0.05904735652923767,149818
12,Cement,16782,0.07240638992667887,37046
18,Consumer Goods,2750,0.09812823993269627,119700
18,Cement,6619,0.08424894870054565,156137
8,Cement,17452,0.11661562244159988,31169
16,Cement,5701,0.060495452666432636,64031
17,Consumer Goods,18176,0.02501430489682946,11587
2,Steel,4775,0.0807833352807324,89430
15,Steel,8463,0.04626164581410973,11112
7,Cement,3145,0.09632933137087861,43842
1,Consumer Goods,9163,0.0828452081565596,31151
2,Cement,8337,0.1190247993098747,149743
4,Steel,15904,0.09053181113144101,70548
16,Steel,10681,0.07030633577107902,111622
12,Consumer Goods,17492,0.026779839835157998,165306
17,Consumer Goods,8025,0.026819791464503834,177634
4,Steel,9774,0.0996491417183781,159899
16,Steel,4819,0.13330546187538714,96174
7,Steel,7453,0.06807027034301497,94432
8,Cement,5627,0.08431049282190943,150437
9,Steel,18391,0.09276975328763198,98634
14,Steel,17497,0.07682166846096099,119557
9,Consumer Goods,6471,0.018338906147660896,189507
15,Steel,9075,0.09247950432422077,194878
4,Steel,6538,0.029194342629554247,56577
3,Consumer Goods,3275,0.08781256128604628,93816
10,Steel,7977,0.11855281965632215,164581
4,Consumer Goods,6874,0.010762723881470433,140044
18,Consumer Goods,2783,0.0702666842672098,91200
11,Consumer Goods,17546,0.1143966410360772,105543
19,Consumer Goods,14391,0.08399506888634105,148474
19,Consumer Goods,8913,0.0429429533684079,40533
18,Consumer Goods,1251,0.1076594375945379,11355
13,Consumer Goods,14991,0.11968613134834492,44266
4,Steel,16468,0.06075353289109741,68372
3,Cement,3654,0.05163609116337821,141587
16,Steel,18152,0.08631934052895074,194806
14,Consumer Goods,7218,0.0611592261747365,49566
10,Consumer Goods,10828,0.12703117038220105,199313
6,Steel,19257,0.11906701624547693,75526
8,Cement,11025,0.053664306666328536,77207
16,Steel,17879,0.07397699908892674,42527
10,Steel,10563,0.1345283069315991,155343
7,Steel,5827,0.03063272799478827,173070
19,Cement,12142,0.11559249281815845,160227
18,Consumer Goods,2164,0.054352546957823634,48167
13,Cement,17285,0.026726781497906547,162314
8,Steel,9303,0.026377041127260192,78578
14,Steel,16035,0.04868022679649139,25670
9,Cement,13144,0.08673114161102065,10693
12,Cement,14127,0.137104586591096,180192
6,Consumer Goods,8329,0.052419279894204585,121940
12,Consumer Goods,6374,0.03789189492061005,188125
19,Cement,1606,0.0770116982233497,16861
12,Consumer Goods,14616,0.031928034624917105,148730
7,Steel,14393,0.04803671241031438,34379
15,Cement,8919,0.14812837615175797,133038
16,Consumer Goods,18872,0.08812708055597451,90332
4,Steel,19062,0.11974736746205296,33551
6,Cement,8640,0.03965341596043734,116739
16,Consumer Goods,6519,0.08280957432016786,179675
15,Steel,9941,0.08147406275112472,64607
2,Cement,17327,0.12377349852699494,72656
3,Consumer Goods,9306,0.01301999661788259,82847
15,Steel,15722,0.1304671574716174,111253
8,Steel,6432,0.021143290713637658,149554
12,Steel,17708,0.1383234883525232,72962
2,Steel,12224,0.029997537062176907,182162
15,Cement,9627,0.08451337457443774,97316
8,Steel,10436,0.023914715464630594,93334
11,Cement,13169,0.07260678692865503,132781
17,Cement,11378,0.051899037043484524,153637
1,Consumer Goods,9213,0.06881332573165293,167837
15,Cement,5437,0.08630468876279192,179910
2,Steel,2376,0.07432140966287192,65362
10,Cement,4532,0.013242795751808001,103892
6,Cement,2705,0.13088344050291925,123722
3,Consumer Goods,1046,0.023293620378724213,179705
13,Cement,11245,0.14728783479960092,149656
15,Consumer Goods,2569,0.12918460444009822,102668
6,Cement,16566,0.0885925354335025,25683
9,Consumer Goods,16471,0.044327058627328414,53441
10,Cement,19819,0.022074461890596354,20735
9,Steel,516,0.10405692018593514,195211
18,Cement,3309,0.03821131508073522,42454
9,Consumer Goods,13042,0.11265083974184009,185085
18,Consumer Goods,9019,0.12655115900399444,111501
9,Steel,10689,0.1484551177585036,173830
5,Steel,6092,0.0805901759776452,71695
13,Consumer Goods,2854,0.14645407599315105,137562
12,Steel,12963,0.030904757874793458,165120
9,Cement,15148,0.12707458049034795,53629
19,Cement,15741,0.06037228072288655,197848
1,Steel,9235,0.06107371566573702,158485
11,Cement,15671,0.04761065077752154,154935
5,Cement,8207,0.0342774739671539,76384
7,Steel,7543,0.0719102615941059,62149
13,Consumer Goods,3248,0.14822014858166166,173532
6,Cement,10048,0.05618698620908618,164256
13,Steel,18690,0.07455144757947943,54189
6,Consumer Goods,10058,0.04199061007498628,90799
15,Cement,6912,0.057196823935779684,199233
8,Cement,8877,0.01771976543450624,109526
11,Steel,8603,0.14384483876709328,149003
10,Cement,4415,0.08137230895812389,119518
9,Consumer Goods,5841,0.112613161434718,160966
4,Steel,8440,0.0818605336737859,41160
14,Steel,6365,0.11782756264690362,29917
4,Steel,17681,0.0847726575044874,193340
15,Steel,10351,0.10821625523644661,120766
10,Consumer Goods,537,0.10587213983025257,137359
14,Consumer Goods,2478,0.08469881535542537,140594
6,Consumer Goods,14929,0.042282194018952855,24527
16,Consumer Goods,16092,0.0396586887681285,43876
12,Consumer Goods,11421,0.13240271611419818,45671
4,Consumer Goods,6741,0.026896121565035243,136564
1,Steel,3954,0.08829384069080908,91211
4,Steel,5174,0.08035490333587393,130860
13,Steel,3860,0.12177601272041362,136225
7,Consumer Goods,4798,0.028954971752292655,76607
15,Steel,14299,0.10622174830042642,71706
6,Consumer Goods,3975,0.09481915922614063,139410
14,Steel,7060,0.10816751232088091,172473
18,Consumer Goods,19068,0.09697159583034995,62369
4,Consumer Goods,13562,0.08875663395778764,133919
1,Consumer Goods,13405,0.1396775547999915,37944
3,Cement,7797,0.058812059591709126,103610
13,Cement,14584,0.03585626885961197,198762
18,Consumer Goods,15669,0.12135685805782821,114734
4,Steel,18023,0.028156804846388446,91388
4,Consumer Goods,4733,0.10516116566079385,78891
11,Consumer Goods,2962,0.08693842830047106,164599
14,Cement,11359,0.01017967085211324,97578
7,Consumer Goods,17409,0.043580714996786264,75032
3,Cement,8606,0.07942654725024137,174216
7,Steel,962,0.056160089723169174,37045
8,Steel,19847,0.069764848631519,35507
12,Steel,12808,0.09417780532738254,199179
7,Consumer Goods,6416,0.11231557325071768,20458
16,Cement,10670,0.031169043725469907,177992
17,Consumer Goods,13235,0.04960775337453602,31166
4,Steel,13042,0.09910866774337268,46977
17,Consumer Goods,802,0.09238169320855703,81385
18,Cement,1276,0.11315874420608135,70661
4,Cement,11951,0.09967138971396776,57578
17,Steel,1123,0.05622107420759416,181075
15,Steel,1959,0.07989301622375453,28735
17,Steel,7530,0.1338638483464991,160501
13,Consumer Goods,15223,0.03605256939861085,54346
3,Cement,5275,0.06274427089337924,150363
12,Consumer Goods,1561,0.1278420321159776,53310
17,Steel,787,0.06098719085547331,37534
7,Cement,15581,0.06771151900480293,32126
7,Steel,8455,0.05469119812398761,44415
11,Cement,1643,0.13593357385540525,127469
16,Cement,7044,0.10286777320244588,172509
4,Steel,10115,0.03922905020587883,116360
16,Cement,16382,0.11494878931625589,199915
5,Cement,13696,0.015392182922935697,188168
19,Steel,9349,0.06549719046191932,42769
14,Cement,19969,0.13736776600009054,99934
7,Steel,8213,0.10656996314423207,26060
9,Consumer Goods,14409,0.12103340263059174,129847
13,Consumer Goods,19085,0.1403841177307231,67002
16,Steel,9370,0.11843721835558052,57815
4,Cement,3244,0.022401756763082054,24276
7,Consumer Goods,19237,0.04228993185370204,94024
3,Steel,18532,0.07999919427030858,25871
15,Steel,2179,0.011940090427736878,84185
14,Cement,15189,0.09744364734270965,145858
7,Cement,5502,0.10201425050817012,18732
18,Cement,4466,0.107502784569021,21355
5,Steel,19625,0.08780147180389636,159276
8,Consumer Goods,14266,0.07333310272584877,127074
18,Steel,17737,0.1297767442670761,46210
19,Cement,6835,0.11742658042007492,70150
3,Cement,9284,0.09573017840254287,137231
6,Steel,19836,0.016441916988276552,71324
18,Cement,16703,0.10715005660298242,75012
15,Cement,13685,0.08814253848201463,116424
14,Steel,10276,0.10708849456489816,66417
8,Consumer Goods,5411,0.053597370462496616,23357
11,Cement,11306,0.11877796459675827,170787
11,Consumer Goods,18755,0.06851121468507447,59105
12,Consumer Goods,17510,0.1352255868091093,101194
16,Consumer Goods,4707,0.024561457902301582,92295
7,Consumer Goods,5266,0.07783689940741927,113459
3,Cement,8717,0.0388032745959041,164457
2,Cement,3548,0.07348577857005548,166034
3,Steel,9313,0.05952699407018825,199227
8,Cement,13877,0.12248077716663795,59334
8,Steel,9408,0.033403700280192954,135243
4,Consumer Goods,19544,0.09382046896672154,73572
13,Steel,8167,0.06690782380775451,68814
17,Steel,18625,0.08253052123960303,116065
18,Cement,19956,0.11001648845210663,160755
5,Steel,8403,0.05999416570757333,49984
12,Consumer Goods,7225,0.061387407376276945,127547
2,Cement,4964,0.020752374864461,15043
10,Cement,2345,0.08727275825634141,123479
7,Cement,12929,0.06836659463220751,57960
15,Consumer Goods,8705,0.12372049429140333,79933
7,Steel,3258,0.07149698713815382,39621
15,Cement,17414,0.14591160941079195,154083
16,Steel,15662,0.034049972864130175,102810
1,Consumer Goods,19762,0.04738859259590604,65911
15,Consumer Goods,3904,0.06486789252013272,76624
3,Consumer Goods,17266,0.03385891910574203,44260
10,Cement,16210,0.14612438833130664,184451
16,Cement,9981,0.09973445592375274,123179
2,Steel,5568,0.011567864044349402,93273
17,Steel,14468,0.09099138523443936,28440
1,Cement,10729,0.11937487383526635,90033
4,Consumer Goods,12408,0.017182012263188422,76178
11,Consumer Goods,11144,0.09090924391338917,156048
17,Cement,12186,0.06240366826572308,162379
2,Steel,14471,0.09140675669589433,47728
1,Consumer Goods,3514,0.045364831415340624,197697
6,Cement,4674,0.10324231728186314,166295
11,Steel,3604,0.10398658858828183,158369
4,Steel,19821,0.08553076751409742,13869
11,Consumer Goods,14517,0.13932553185449242,114544
5,Consumer Goods,10405,0.137327128688927,106149
10,Consumer Goods,12563,0.016654856936288445,91744
5,Consumer Goods,16314,0.050585141268999906,123129
3,Steel,17596,0.06099624096966736,192549
6,Cement,17834,0.017737586226632768,19097
13,Steel,18319,0.0833092363820558,43760
16,Consumer Goods,5065,0.013441428861165056,14591
7,Cement,2038,0.10492962900674613,128246
18,Steel,11304,0.01037638424589518,184402
3,Cement,13725,0.014471123093539977,84960
6,Steel,19052,0.12672544420762819,65304
10,Cement,19084,0.045365305052750785,109630
16,Steel,18554,0.021372051348082812,56887
13,Steel,13361,0.06592531441969846,37939
9,Consumer Goods,18999,0.017132819624414136,198050
16,Steel,8916,0.11505742433860415,40049
11,Consumer Goods,1346,0.07918061744749756,170769
9,Steel,15711,0.08727054711674849,177852
10,Cement,15082,0.11542170744433636,195818
11,Cement,4569,0.11982418831973778,111024
15,Consumer Goods,19840,0.029076183620428867,102223
13,Steel,7411,0.049239146624776825,93710
17,Consumer Goods,10275,0.034593256351234516,59561
4,Cement,17854,0.017565415027467876,93574
11,Steel,18100,0.0852524348592577,131966
1,Consumer Goods,13412,0.04497194239594912,163499
1,Cement,19595,0.03155733757151608,107487
3,Cement,9978,0.08142061754771265,196069
15,Steel,557,0.09876210491805607,15197
1,Steel,10376,0.11809431848995948,193813
16,Steel,7369,0.01244907892000731,174909
17,Consumer Goods,16671,0.08367983820087183,122403
9,Consumer Goods,1804,0.047389950639899356,48819
5,Steel,18514,0.14882270243504664,160128
6,Steel,6503,0.03197113581071676,147466
15,Steel,17296,0.07129840733726826,105685
9,Cement,18502,0.14580368513876957,178391
3,Steel,5636,0.039833607222101136,75276
19,Consumer Goods,3277,0.12296566242730946,92860
13,Cement,1239,0.044025512645071145,81651
13,Steel,16283,0.020536908874290664,50495
3,Consumer Goods,17802,0.01598572597308245,66944
14,Cement,8085,0.14282342847585983,123411
2,Cement,14253,0.0398050766744213,74687
10,Consumer Goods,6121,0.050873698171427714,167651
9,Consumer Goods,12867,0.1453673902675426,82663
13,Cement,2003,0.10203476728985404,103595
11,Consumer Goods,1327,0.07833777348585058,54445
2,Cement,15589,0.07095903208025897,182692
16,Cement,19757,0.016798995254984187,114233
5,Cement,10309,0.12745227533918446,164074
1,Cement,13855,0.11668505696753816,78479
8,Steel,10376,0.022697655155194472,140047
16,Consumer Goods,14447,0.05948400242675056,133736
14,Steel,6132,0.1339573883554346,78477
2,Steel,9386,0.04310180095449594,155922
18,Steel,18952,0.09557273615297013,92368
7,Steel,16874,0.07831102668820306,90662
12,Cement,16782,0.12459303990795507,135802
15,Cement,6023,0.015047490575729525,39444
2,Cement,9938,0.12426059234267599,176634
17,Cement,9091,0.029000684086095754,93150
11,Steel,16321,0.012110151806083684,37351
2,Cement,19491,0.0933701118357579,49185
19,Steel,15891,0.04620975174511963,144140
5,Cement,787,0.10929882745177898,160883
17,Consumer Goods,16296,0.07576964473085479,124048
16,Consumer Goods,18287,0.09477336565845562,146125
13,Consumer Goods,5032,0.10655888593296044,76728
13,Consumer Goods,10869,0.139769909293287,34414
13,Cement,940,0.12523545217334744,99365
5,Consumer Goods,5385,0.07931568063972008,47093
5,Consumer Goods,1768,0.071322223463848,44285
19,Steel,7364,0.10165465184625569,44792
7,Consumer Goods,15065,0.1126947771100662,198904
11,Cement,685,0.034171496699702,122563
1,Steel,16848,0.01455342938370607,93219
7,Cement,11140,0.07365139925410691,30476
3,Steel,4043,0.02392343711861039,164488
13,Cement,10171,0.0481826924604232,138214
3,Consumer Goods,5386,0.0918635439108193,144795
6,Steel,5140,0.031203284614891746,24537
15,Consumer Goods,1644,0.013989025631942029,39563
4,Cement,1134,0.08764411128909322,106831
5,Cement,8077,0.07527185703739339,20911
3,Steel,18187,0.052882429373551296,125773
19,Cement,13353,0.07563001350278056,29588
16,Cement,17416,0.10569316951231301,45627
17,Steel,19581,0.025260103064367267,117676
9,Consumer Goods,13341,0.045796522125923604,146480
9,Steel,1452,0.12129446243097458,67174
14,Cement,3305,0.103817177013401,170780
11,Cement,14863,0.047275493278882,56977
10,Steel,7282,0.06574107577255847,168107
5,Steel,11907,0.026764951567520297,128266
4,Consumer Goods,5712,0.045437865000204754,137944
11,Cement,4630,0.12776125773366617,19793
6,Cement,11265,0.07165749012384462,126963
