hospital_id,department,patients_per_day,avg_wait_time_minutes,treatment_cost
23,Pediatrics,49,13,443
13,Pediatrics,26,24,4847
7,Cardiology,171,88,1644
32,Emergency,41,12,4096
23,Emergency,49,18,2918
49,Cardiology,186,66,138
8,Emergency,167,88,4482
47,Pediatrics,68,39,4857
47,Pediatrics,281,59,3523
37,Cardiology,200,49,1128
34,Pediatrics,141,25,335
48,Cardiology,143,109,1068
29,Pediatrics,285,57,1330
37,Emergency,47,109,338
23,Pediatrics,278,58,1954
38,Cardiology,96,90,151
29,Emergency,213,47,2255
44,Cardiology,54,10,1480
5,Emergency,133,59,1156
40,Emergency,81,48,121
11,Pediatrics,71,95,406
14,Pediatrics,135,72,4206
49,Emergency,66,8,2709
42,Pediatrics,120,67,4393
2,Pediatrics,298,96,3700
35,Cardiology,126,95,2065
45,Pediatrics,54,62,4746
49,Emergency,21,58,3678
35,Pediatrics,258,85,2643
42,Emergency,291,107,604
28,Emergency,163,42,236
8,Cardiology,111,64,1402
32,Emergency,240,56,4114
4,Emergency,73,33,3714
45,Cardiology,247,44,4906
7,Emergency,52,75,606
39,Cardiology,233,12,4881
48,Emergency,155,109,1633
27,Pediatrics,267,101,3741
37,Cardiology,72,100,4103
17,Cardiology,83,39,807
10,Emergency,56,86,1723
4,Cardiology,231,119,4337
23,Emergency,31,111,2428
14,Cardiology,103,20,3114
5,Cardiology,113,22,1807
2,Pediatrics,226,63,401
46,Emergency,57,106,2544
24,Pediatrics,222,93,417
18,Cardiology,289,38,3055
27,Emergency,94,8,3027
24,Pediatrics,147,73,957
29,Cardiology,171,82,2820
11,Pediatrics,29,69,3122
48,Cardiology,57,65,776
18,Cardiology,124,90,478
48,Emergency,184,50,316
4,Emergency,51,25,3800
33,Emergency,231,81,2996
14,Cardiology,33,116,4629
44,Pediatrics,249,104,4951
42,Emergency,151,97,3089
32,Emergency,171,42,3930
4,Emergency,115,77,3756
20,Emergency,29,101,1606
21,Cardiology,35,90,1390
3,Pediatrics,186,85,2039
25,Cardiology,115,64,4794
4,Cardiology,37,91,335
47,Cardiology,26,40,1883
11,Emergency,203,10,4295
16,Pediatrics,264,116,2886
36,Cardiology,101,43,1477
6,Cardiology,150,33,2855
31,Cardiology,148,31,2183
40,Emergency,93,73,4509
13,Emergency,78,13,4195
23,Cardiology,91,28,4746
4,Emergency,179,67,4712
37,Pediatrics,106,23,2800
42,Emergency,36,101,4204
37,Cardiology,108,34,3649
44,Pediatrics,168,62,4252
33,Emergency,25,44,2430
42,Cardiology,103,72,4656
29,Pediatrics,103,36,3861
37,Pediatrics,269,117,2111
19,Pediatrics,173,69,2741
20,Emergency,91,38,2212
32,Pediatrics,128,89,3600
44,Emergency,131,35,4331
16,Cardiology,191,63,4957
5,Emergency,206,82,1109
49,Emergency,292,30,1729
46,Cardiology,37,26,3219
12,Emergency,187,38,949
45,Emergency,101,101,2967
21,Cardiology,94,17,2139
14,Pediatrics,268,100,3335
37,Cardiology,150,59,578
22,Pediatrics,220,12,1410
30,Emergency,87,66,4731
23,Cardiology,39,26,2243
5,Pediatrics,290,109,513
29,Emergency,112,60,1756
30,Emergency,152,88,2731
18,Emergency,154,25,4036
46,Pediatrics,52,102,1494
1,Pediatrics,51,53,2723
39,Pediatrics,62,98,2390
17,Emergency,127,10,738
3,Pediatrics,115,39,3544
42,Cardiology,85,31,452
7,Pediatrics,28,88,4621
27,Pediatrics,249,117,3248
28,Emergency,240,106,4705
44,Cardiology,297,44,3688
31,Cardiology,118,18,239
15,Cardiology,290,78,351
48,Pediatrics,282,56,768
8,Emergency,183,110,3942
6,Pediatrics,35,83,416
28,Emergency,188,44,4118
4,Cardiology,40,47,3026
30,Pediatrics,47,116,2109
43,Emergency,102,62,3045
17,Pediatrics,292,7,1152
34,Emergency,55,19,4736
6,Cardiology,295,49,3663
36,Pediatrics,252,99,1223
35,Cardiology,123,15,1443
39,Pediatrics,25,114,669
39,Pediatrics,42,43,4918
16,Emergency,189,23,3821
2,Emergency,171,83,4016
8,Emergency,263,106,1100
15,Cardiology,260,24,3023
27,Cardiology,280,90,2336
16,Pediatrics,65,75,4645
1,Emergency,292,60,4025
10,Cardiology,94,82,3352
7,Pediatrics,215,8,3492
48,Cardiology,42,13,2430
10,Pediatrics,106,107,3492
12,Emergency,140,29,2717
17,Pediatrics,168,51,4220
45,Pediatrics,169,103,4455
12,Emergency,84,105,2113
15,Emergency,179,53,2027
46,Pediatrics,101,31,2644
32,Cardiology,26,32,4647
32,Emergency,201,92,4895
26,Pediatrics,33,101,3819
14,Emergency,202,101,3773
26,Emergency,63,66,1651
5,Cardiology,193,20,1782
38,Emergency,33,91,484
46,Pediatrics,92,50,4808
4,Pediatrics,242,79,3136
28,Emergency,21,50,2366
1,Emergency,229,44,4752
13,Cardiology,280,87,4545
43,Cardiology,109,38,489
3,Cardiology,271,91,3018
49,Pediatrics,66,14,2213
25,Cardiology,182,105,1242
42,Pediatrics,135,115,845
16,Cardiology,98,5,1830
21,Pediatrics,27,70,4222
13,Emergency,42,119,4485
44,Pediatrics,288,90,4223
36,Emergency,298,21,3330
8,Pediatrics,50,51,3316
44,Pediatrics,189,28,2614
19,Emergency,149,54,1869
47,Pediatrics,176,89,207
16,Pediatrics,41,108,2586
12,Cardiology,145,33,4398
20,Emergency,188,82,876
18,Emergency,185,76,2033
12,Cardiology,176,98,537
48,Cardiology,41,90,1134
25,Emergency,283,91,936
11,Emergency,282,108,4802
22,Emergency,231,119,741
46,Cardiology,183,17,3274
34,Cardiology,155,68,1908
13,Pediatrics,271,32,3975
46,Cardiology,224,98,742
38,Pediatrics,261,9,802
12,Pediatrics,298,78,2948
39,Cardiology,80,107,3017
36,Cardiology,114,13,3712
28,Cardiology,167,18,1822
27,Cardiology,278,106,948
39,Emergency,49,14,2654
13,Cardiology,37,37,1562
43,Pediatrics,206,79,3929
40,Pediatrics,231,44,3882
27,Emergency,54,10,610
31,Emergency,166,21,2256
2,Cardiology,54,40,3019
18,Emergency,95,74,832
26,Cardiology,91,65,3050
42,Cardiology,268,115,4060
31,Emergency,76,78,1337
38,Emergency,29,53,1580
22,Pediatrics,232,110,2565
36,Emergency,256,73,2110
19,Emergency,253,87,4857
14,Emergency,242,75,2835
14,Pediatrics,123,28,4299
29,Cardiology,117,55,2859
17,Pediatrics,245,46,677
37,Emergency,241,23,3596
9,Emergency,299,66,918
1,Emergency,62,79,4274
4,Cardiology,172,71,1989
7,Pediatrics,243,34,658
11,Pediatrics,138,111,3033
14,Cardiology,233,42,1719
42,Pediatrics,72,10,169
19,Cardiology,239,115,1289
40,Cardiology,262,103,3002
3,Pediatrics,72,26,4440
8,Pediatrics,136,15,3216
29,Cardiology,61,76,783
37,Pediatrics,266,95,4010
43,Cardiology,267,33,3872
9,Pediatrics,120,12,170
19,Pediatrics,106,91,1362
12,Pediatrics,103,97,2255
27,Pediatrics,280,84,4917
37,Pediatrics,240,39,4497
48,Emergency,173,76,1471
25,Emergency,70,76,2015
45,Pediatrics,57,49,3905
38,Pediatrics,278,37,4451
48,Pediatrics,206,110,1647
17,Cardiology,32,9,3998
44,Emergency,242,66,4555
33,Cardiology,106,41,3655
39,Emergency,278,21,1313
14,Emergency,200,26,2240
28,Pediatrics,192,82,960
18,Pediatrics,214,106,1089
33,Cardiology,264,36,4679
42,Cardiology,215,18,3023
15,Pediatrics,81,112,1532
11,Pediatrics,44,24,440
36,Emergency,71,26,2477
15,Emergency,69,34,1298
48,Pediatrics,71,58,1567
30,Emergency,59,37,4396
15,Cardiology,251,9,4938
49,Emergency,79,22,4293
23,Pediatrics,235,67,1391
43,Emergency,216,50,451
48,Pediatrics,295,11,1401
15,Emergency,21,33,3739
29,Cardiology,125,61,3187
11,Cardiology,235,51,555
45,Pediatrics,284,13,3350
18,Pediatrics,186,115,1257
40,Pediatrics,266,63,357
31,Emergency,229,116,2209
9,Emergency,77,109,581
22,Emergency,62,75,4830
11,Cardiology,157,75,3213
17,Pediatrics,128,117,1496
33,Emergency,67,47,2726
11,Cardiology,145,63,747
39,Pediatrics,233,10,1711
8,Cardiology,147,114,3925
4,Pediatrics,217,115,4688
36,Emergency,221,57,4686
19,Cardiology,211,68,2368
24,Cardiology,126,108,3984
41,Cardiology,213,95,2854
49,Pediatrics,257,8,3686
18,Pediatrics,151,5,3484
33,Cardiology,102,74,4689
46,Pediatrics,241,35,858
36,Cardiology,125,69,732
10,Emergency,85,73,3684
14,Cardiology,214,23,429
7,Cardiology,207,73,3119
12,Pediatrics,66,73,109
22,Pediatrics,44,53,4153
27,Pediatrics,85,35,2274
48,Emergency,86,64,1084
37,Emergency,216,112,768
11,Emergency,265,75,2378
36,Pediatrics,119,83,541
13,Cardiology,197,119,3025
32,Cardiology,134,59,4120
8,Cardiology,187,81,373
7,Pediatrics,138,80,4813
43,Pediatrics,184,87,1126
43,Emergency,238,81,2473
17,Pediatrics,216,95,4448
22,Cardiology,256,42,1657
46,Emergency,188,37,3226
34,Emergency,95,10,3033
20,Pediatrics,52,17,547
8,Emergency,249,81,3468
22,Emergency,214,81,3793
27,Pediatrics,297,24,3906
34,Emergency,249,104,4664
21,Cardiology,115,41,4096
15,Pediatrics,190,49,3417
5,Cardiology,51,77,169
38,Cardiology,64,85,4676
17,Cardiology,91,103,2677
8,Cardiology,39,63,4685
19,Emergency,258,56,4698
5,Emergency,218,22,3156
23,Pediatrics,84,29,216
19,Pediatrics,207,83,1913
14,Cardiology,108,91,1003
10,Cardiology,220,5,4623
31,Pediatrics,42,45,593
13,Pediatrics,149,106,3958
22,Pediatrics,173,22,2783
37,Pediatrics,97,5,4275
39,Cardiology,209,43,3830
10,Pediatrics,173,78,4790
31,Emergency,132,35,1640
43,Cardiology,136,106,725
35,Emergency,24,75,4479
13,Pediatrics,54,42,4958
30,Emergency,291,12,937
34,Pediatrics,178,38,2115
36,Emergency,229,77,2115
35,Cardiology,33,93,3179
47,Emergency,44,31,171
4,Cardiology,237,45,3552
4,Emergency,273,11,4848
47,Emergency,222,36,3978
6,Cardiology,120,77,163
28,Cardiology,248,85,129
30,Pediatrics,218,103,4071
27,Cardiology,197,116,4752
5,Cardiology,295,20,2425
44,Pediatrics,149,6,4472
39,Cardiology,298,47,4865
35,Cardiology,160,35,2979
39,Emergency,32,84,2288
44,Pediatrics,236,51,2881
15,Pediatrics,205,37,4221
19,Emergency,46,89,2245
30,Pediatrics,237,21,375
38,Emergency,33,103,1366
32,Cardiology,161,58,4073
40,Pediatrics,74,58,4204
29,Cardiology,210,55,3043
6,Pediatrics,108,56,3080
26,Cardiology,64,11,2419
27,Pediatrics,151,58,131
35,Pediatrics,85,97,951
28,Cardiology,298,15,704
5,Emergency,167,66,3299
41,Pediatrics,164,34,2164
48,Emergency,25,86,3644
16,Emergency,101,61,2448
41,Emergency,142,50,1907
18,Emergency,186,84,3959
13,Emergency,256,74,4237
43,Emergency,124,70,2298
25,Pediatrics,257,59,3972
10,Emergency,101,111,3662
29,Pediatrics,113,111,3298
10,Pediatrics,85,62,4604
6,Pediatrics,131,14,1992
16,Cardiology,190,8,4539
25,Emergency,266,117,3269
44,Cardiology,85,78,3047
4,Emergency,87,77,4223
37,Cardiology,53,66,3200
34,Pediatrics,20,113,4021
19,Cardiology,170,47,4829
33,Pediatrics,291,46,4407
4,Cardiology,277,28,4883
44,Emergency,257,9,3788
34,Emergency,135,103,171
12,Cardiology,95,72,2257
31,Cardiology,38,103,1236
16,Emergency,54,110,4427
2,Cardiology,260,81,4177
49,Cardiology,26,105,142
2,Emergency,56,100,4460
36,Pediatrics,172,49,1931
6,Emergency,264,63,145
23,Emergency,269,69,3741
39,Cardiology,134,67,1775
47,Emergency,60,79,3452
44,Emergency,81,94,1369
37,Cardiology,188,71,4083
46,Cardiology,161,53,4063
16,Pediatrics,277,119,3123
43,Emergency,107,81,2890
44,Pediatrics,67,36,3270
19,Pediatrics,31,116,4922
49,Pediatrics,230,54,1112
24,Pediatrics,263,91,4689
27,Emergency,258,62,3607
7,Emergency,216,56,4902
30,Emergency,276,27,2171
41,Pediatrics,254,119,2105
14,Cardiology,206,34,2417
44,Emergency,220,74,4933
15,Pediatrics,122,75,2275
12,Pediatrics,240,115,4738
29,Pediatrics,206,34,1886
23,Pediatrics,118,41,3229
13,Pediatrics,264,52,2472
9,Pediatrics,41,36,1560
24,Emergency,87,74,1564
39,Cardiology,84,39,3141
30,Emergency,236,100,1158
1,Emergency,48,80,1071
10,Pediatrics,212,72,2490
38,Emergency,75,36,3099
47,Cardiology,231,63,2604
15,Cardiology,257,39,998
9,Pediatrics,219,116,1913
13,Cardiology,197,20,1602
23,Pediatrics,172,119,442
33,Cardiology,63,83,3960
9,Cardiology,187,109,3451
3,Emergency,216,56,2960
30,Cardiology,93,70,1348
9,Pediatrics,190,10,1308
25,Cardiology,202,18,4490
47,Cardiology,35,109,2239
24,Emergency,87,33,1710
32,Pediatrics,61,110,2079
7,Pediatrics,129,30,2897
36,Pediatrics,60,22,656
25,Emergency,25,115,4094
20,Cardiology,200,8,4504
17,Pediatrics,292,105,3786
36,Cardiology,204,61,1252
26,Cardiology,163,57,3844
19,Cardiology,119,106,3721
37,Emergency,109,29,3459
48,Cardiology,265,51,1072
3,Emergency,258,56,4007
43,Emergency,231,97,3828
28,Emergency,100,38,3511
22,Pediatrics,134,20,3166
47,Emergency,295,105,1391
19,Pediatrics,99,98,4413
46,Emergency,75,91,2960
16,Emergency,198,40,263
6,Emergency,68,32,4019
37,Emergency,279,69,1814
31,Cardiology,293,76,3562
49,Cardiology,49,57,1540
48,Emergency,271,46,2195
34,Cardiology,82,83,900
31,Pediatrics,101,102,2865
11,Cardiology,188,23,2760
36,Cardiology,177,48,1790
6,Cardiology,75,34,333
27,Emergency,161,78,1976
7,Pediatrics,168,48,1061
49,Emergency,245,31,3470
32,Pediatrics,44,88,1145
8,Emergency,197,93,4581
33,Cardiology,114,77,4559
47,Pediatrics,72,108,1507
44,Cardiology,89,38,307
15,Pediatrics,195,89,4470
27,Pediatrics,151,28,1852
30,Emergency,232,60,595
22,Emergency,230,11,1001
47,Cardiology,83,72,3698
29,Cardiology,54,55,2306
41,Pediatrics,31,12,1849
48,Pediatrics,267,60,559
30,Emergency,131,81,4589
2,Emergency,110,62,1016
15,Emergency,48,89,4359
47,Emergency,31,103,4834
27,Emergency,166,73,3501
7,Pediatrics,156,12,4765
27,Pediatrics,176,70,2294
21,Cardiology,278,28,1059
13,Pediatrics,106,46,4963
17,Emergency,177,58,2257
11,Pediatrics,205,20,493
10,Pediatrics,248,8,3732
33,Pediatrics,23,63,4638
14,Cardiology,76,98,4158
37,Cardiology,47,50,4942
8,Pediatrics,35,98,2277
33,Pediatrics,32,103,1966
7,Emergency,219,110,1899
34,Cardiology,203,17,604
7,Emergency,177,41,819
7,Emergency,278,58,2087
41,Pediatrics,176,53,974
36,Pediatrics,113,117,2978
7,Pediatrics,286,79,733
20,Emergency,40,62,4477
18,Emergency,146,23,2520
45,Emergency,131,22,1424
43,Pediatrics,253,64,1108
41,Pediatrics,53,21,2433
14,Pediatrics,99,15,1239
40,Emergency,102,19,3320
14,Emergency,48,76,503
21,Cardiology,150,112,3853
49,Pediatrics,30,97,3290
27,Emergency,81,21,795
46,Cardiology,52,94,1007
26,Emergency,155,9,3947
27,Emergency,107,65,3264
24,Pediatrics,36,8,2026
5,Cardiology,110,60,220
42,Emergency,272,92,2965
38,Cardiology,92,79,3831
28,Cardiology,225,98,4015
42,Pediatrics,280,108,3691
43,Cardiology,197,52,3676
32,Pediatrics,239,52,4586
24,Pediatrics,192,39,2514
6,Pediatrics,184,112,940
10,Cardiology,239,113,2905
46,Emergency,180,37,3406
3,Pediatrics,267,104,3533
7,Emergency,90,25,1565
29,Cardiology,111,106,1956
34,Emergency,264,9,2335
7,Emergency,43,68,503
17,Pediatrics,64,73,512
13,Pediatrics,208,25,1637
21,Pediatrics,102,93,4349
31,Cardiology,241,78,316
9,Emergency,238,87,1124
45,Cardiology,237,36,2913
47,Cardiology,209,22,4994
13,Cardiology,86,62,905
17,Cardiology,50,102,3449
8,Pediatrics,269,116,2916
9,Emergency,73,83,2909
9,Pediatrics,29,28,1371
40,Pediatrics,185,9,533
48,Cardiology,172,57,528
30,Pediatrics,51,100,1287
7,Emergency,36,77,4357
17,Cardiology,165,59,2654
39,Pediatrics,94,9,2412
38,Cardiology,143,73,2095
5,Emergency,71,45,2257
17,Cardiology,209,109,1842
40,Pediatrics,160,102,1442
1,Pediatrics,107,11,1255
16,Emergency,103,94,3304
17,Emergency,262,5,493
30,Cardiology,125,56,3742
31,Pediatrics,111,102,4917
35,Emergency,40,30,2140
45,Emergency,25,100,2178
8,Pediatrics,240,67,2964
48,Emergency,106,16,3561
30,Emergency,199,74,4356
39,Pediatrics,265,88,1429
21,Emergency,193,23,1746
15,Pediatrics,132,84,2755
34,Pediatrics,90,8,2485
27,Cardiology,177,100,2937
2,Pediatrics,256,86,4532
10,Emergency,206,9,3405
5,Cardiology,262,58,3420
27,Cardiology,185,118,3976
4,Emergency,53,74,3626
47,Cardiology,274,61,4258
13,Emergency,239,82,2404
17,Cardiology,51,56,1371
21,Emergency,276,117,1387
23,Pediatrics,252,22,460
33,Pediatrics,234,68,2074
15,Cardiology,261,14,3027
14,Cardiology,264,27,3564
9,Pediatrics,39,119,2326
44,Emergency,229,86,1950
37,Cardiology,229,72,2646
30,Pediatrics,91,56,2824
29,Cardiology,181,100,3774
23,Pediatrics,197,51,4005
34,Pediatrics,30,74,3875
7,Pediatrics,285,30,4487
9,Emergency,27,74,4783
4,Cardiology,294,103,917
2,Emergency,212,109,2246
27,Emergency,278,47,280
33,Pediatrics,72,73,4569
32,Emergency,115,67,4819
44,Cardiology,111,82,541
45,Cardiology,163,70,2392
46,Pediatrics,37,119,1762
37,Pediatrics,145,108,970
27,Cardiology,173,67,2974
28,Cardiology,25,17,2599
3,Pediatrics,107,55,3312
36,Emergency,288,9,1756
49,Cardiology,84,51,1996
43,Pediatrics,185,40,1189
8,Pediatrics,83,40,582
44,Cardiology,289,54,408
41,Pediatrics,164,60,692
37,Cardiology,288,23,3943
49,Pediatrics,25,24,1118
45,Pediatrics,140,26,4593
38,Emergency,151,35,4664
22,Pediatrics,208,109,4812
14,Cardiology,228,115,4292
15,Cardiology,61,66,3361
46,Emergency,97,48,4390
4,Cardiology,164,72,1457
18,Pediatrics,190,71,182
1,Emergency,112,105,350
12,Cardiology,282,93,1193
41,Pediatrics,42,53,2487
42,Emergency,161,105,1508
17,Pediatrics,167,63,1581
19,Cardiology,135,8,3311
36,Cardiology,100,43,1198
48,Cardiology,44,11,4295
7,Cardiology,134,75,3828
9,Emergency,113,53,3992
8,Cardiology,204,93,832
25,Emergency,174,19,422
7,Emergency,193,11,2157
42,Pediatrics,192,51,3160
8,Cardiology,173,72,3800
24,Pediatrics,33,102,3484
17,Pediatrics,147,49,1361
12,Pediatrics,111,112,905
46,Pediatrics,290,110,1633
31,Pediatrics,241,23,2141
12,Cardiology,127,51,4325
2,Pediatrics,47,117,3924
12,Emergency,216,57,3556
27,Emergency,219,106,3764
46,Cardiology,173,31,3196
7,Emergency,89,9,4759
13,Pediatrics,179,64,1453
36,Emergency,122,81,248
1,Pediatrics,255,66,1883
49,Cardiology,208,63,2375
35,Emergency,128,114,714
30,Emergency,274,65,1924
31,Emergency,212,60,339
17,Cardiology,90,82,1012
8,Cardiology,288,98,3113
3,Emergency,228,51,3853
10,Cardiology,195,52,258
34,Pediatrics,258,14,4758
22,Cardiology,117,36,4671
4,Emergency,108,69,647
32,Pediatrics,271,28,3000
29,Emergency,118,33,2365
46,Emergency,173,111,854
11,Emergency,50,11,834
46,Cardiology,150,99,3891
13,Emergency,235,21,2928
4,Pediatrics,34,98,4417
2,Pediatrics,286,29,2435
34,Pediatrics,62,96,2024
43,Emergency,187,40,623
22,Pediatrics,274,65,1610
5,Pediatrics,189,75,2846
9,Pediatrics,278,39,4876
20,Pediatrics,97,88,717
21,Cardiology,104,82,960
17,Emergency,168,118,4588
12,Emergency,220,54,1407
28,Pediatrics,96,60,3000
18,Emergency,269,98,2921
3,Pediatrics,72,69,3965
5,Pediatrics,128,106,3414
14,Pediatrics,107,45,134
48,Emergency,185,29,2200
26,Cardiology,286,38,1479
19,Emergency,112,12,4345
41,Emergency,192,60,536
17,Cardiology,83,88,4645
39,Emergency,145,34,2672
42,Cardiology,249,72,4462
4,Pediatrics,124,25,4079
42,Cardiology,228,95,408
35,Pediatrics,81,14,4460
24,Cardiology,259,91,591
41,Pediatrics,80,37,621
13,Emergency,31,79,2014
33,Cardiology,156,109,3025
15,Emergency,214,87,1468
15,Pediatrics,93,79,3390
31,Cardiology,155,8,2241
43,Cardiology,62,27,3329
28,Cardiology,58,73,4229
10,Emergency,50,57,2948
7,Pediatrics,161,117,3677
33,Emergency,63,118,2671
7,Cardiology,207,9,332
5,Pediatrics,21,22,1722
26,Pediatrics,43,21,2752
16,Emergency,123,62,1316
8,Emergency,81,71,3639
22,Cardiology,172,111,621
34,Cardiology,282,117,4832
40,Cardiology,262,76,2934
28,Cardiology,140,60,3166
46,Pediatrics,192,44,3299
36,Cardiology,122,91,440
47,Cardiology,179,91,2844
7,Cardiology,276,6,4046
40,Emergency,221,107,4038
43,Emergency,64,25,158
28,Emergency,83,56,3353
2,Cardiology,215,28,4781
9,Pediatrics,89,57,342
6,Cardiology,200,42,327
1,Emergency,266,24,4713
3,Emergency,177,54,2702
10,Cardiology,205,43,226
37,Pediatrics,250,64,4530
44,Pediatrics,92,118,4953
23,Pediatrics,74,95,1531
33,Emergency,262,112,2268
9,Emergency,234,43,4059
13,Pediatrics,34,75,2848
28,Cardiology,166,37,1408
7,Pediatrics,163,33,2225
26,Cardiology,44,78,1693
16,Emergency,118,14,4179
40,Emergency,198,80,1593
26,Emergency,193,71,2130
39,Pediatrics,282,7,3352
32,Pediatrics,77,81,4460
36,Emergency,298,113,4877
42,Emergency,164,35,346
1,Emergency,141,31,4619
49,Pediatrics,46,74,1182
21,Pediatrics,85,31,1581
13,Emergency,120,103,110
26,Pediatrics,113,115,2106
45,Pediatrics,86,13,3541
9,Pediatrics,269,10,3629
37,Pediatrics,161,10,2392
23,Emergency,286,108,1044
1,Emergency,59,30,534
2,Pediatrics,234,47,3591
43,Emergency,150,23,2389
28,Emergency,20,20,3443
36,Emergency,28,109,2666
31,Cardiology,163,27,1859
41,Emergency,157,79,3975
5,Emergency,198,84,2328
37,Pediatrics,297,33,367
25,Pediatrics,163,42,2298
8,Cardiology,209,63,3787
34,Cardiology,289,117,4577
39,Emergency,206,52,614
49,Emergency,173,24,1843
32,Pediatrics,191,25,1029
11,Emergency,266,32,4031
47,Emergency,30,54,1548
25,Emergency,66,37,3987
3,Emergency,285,118,298
45,Emergency,130,44,2155
32,Emergency,298,94,1880
35,Emergency,271,58,4522
32,Emergency,95,14,1813
34,Pediatrics,194,38,3192
37,Cardiology,128,77,3604
5,Emergency,33,40,2667
45,Pediatrics,200,79,1029
28,Emergency,291,78,4725
28,Emergency,62,114,1519
8,Cardiology,121,11,2105
27,Pediatrics,132,119,1430
16,Emergency,212,106,2657
18,Cardiology,28,20,523
25,Cardiology,168,55,249
48,Emergency,243,94,3563
1,Emergency,129,100,1613
8,Pediatrics,103,65,2815
21,Pediatrics,62,35,3093
34,Emergency,85,119,238
24,Emergency,128,36,3825
37,Cardiology,121,49,1970
26,Pediatrics,154,80,2161
47,Emergency,105,31,2095
14,Emergency,103,26,2918
29,Pediatrics,246,19,2013
30,Emergency,279,12,4380
3,Cardiology,39,72,842
7,Cardiology,54,12,4281
36,Emergency,262,91,4333
11,Pediatrics,289,20,3637
32,Cardiology,242,52,176
12,Pediatrics,177,38,2091
15,Pediatrics,55,90,3805
38,Pediatrics,48,117,3122
24,Cardiology,274,91,4971
1,Cardiology,161,61,1116
18,Emergency,153,9,196
46,Pediatrics,163,105,1094
7,Cardiology,264,48,1654
42,Cardiology,273,75,1132
41,Emergency,24,41,182
2,Cardiology,285,94,1635
40,Cardiology,258,32,4625
31,Cardiology,269,72,612
33,Emergency,50,117,2022
30,Emergency,139,100,1797
31,Pediatrics,98,42,3585
34,Cardiology,28,50,2660
7,Emergency,63,77,2014
25,Emergency,241,104,4853
16,Emergency,163,30,4076
22,Pediatrics,139,79,746
36,Pediatrics,72,88,897
27,Pediatrics,84,57,176
17,Pediatrics,195,67,2783
4,Pediatrics,89,116,841
35,Cardiology,140,67,1325
41,Cardiology,222,116,4302
22,Emergency,199,116,1064
47,Pediatrics,100,42,4881
35,Pediatrics,74,19,411
44,Emergency,198,103,2746
15,Cardiology,117,13,2831
40,Pediatrics,129,101,732
44,Pediatrics,172,79,4863
21,Pediatrics,144,26,4794
13,Cardiology,110,74,3781
47,Cardiology,56,60,514
11,Pediatrics,24,41,3306
49,Pediatrics,169,61,1642
27,Emergency,191,64,871
31,Emergency,281,118,4579
44,Cardiology,46,89,2687
32,Emergency,74,16,586
30,Pediatrics,268,11,1879
18,Cardiology,292,70,129
16,Emergency,278,107,229
35,Cardiology,285,45,4314
9,Pediatrics,210,28,2474
39,Emergency,82,94,4083
37,Emergency,123,29,3241
10,Emergency,278,66,307
12,Pediatrics,180,88,4286
8,Cardiology,190,108,4315
3,Emergency,128,109,1081
19,Cardiology,159,110,4402
11,Cardiology,112,48,4601
8,Cardiology,122,6,2271
26,Pediatrics,245,46,211
45,Pediatrics,179,103,4809
23,Emergency,214,37,1509
10,Emergency,164,21,805
18,Cardiology,261,67,2879
12,Cardiology,151,26,4299
39,Cardiology,112,5,2700
26,Pediatrics,292,105,2715
11,Pediatrics,211,98,4957
10,Emergency,41,114,3074
3,Cardiology,213,74,947
7,Cardiology,189,109,3043
4,Pediatrics,30,58,3320
40,Emergency,200,18,268
8,Cardiology,251,104,1084
38,Cardiology,48,101,1207
13,Emergency,39,106,2667
12,Cardiology,24,107,206
35,Pediatrics,53,57,2805
38,Emergency,159,10,2178
43,Cardiology,47,94,3718
36,Cardiology,117,68,4442
47,Pediatrics,281,92,3073
2,Pediatrics,265,37,1653
15,Pediatrics,38,76,2102
49,Cardiology,31,48,597
34,Cardiology,44,111,4499
39,Cardiology,32,38,1521
26,Emergency,95,38,3574
48,Pediatrics,278,28,4511
5,Emergency,43,6,4473
48,Pediatrics,27,12,641
25,Cardiology,247,29,888
34,Emergency,142,98,455
47,Emergency,109,36,4074
4,Pediatrics,243,60,1326
34,Emergency,243,98,349
27,Emergency,276,11,4298
42,Cardiology,22,52,3495
29,Pediatrics,290,92,4069
5,Emergency,167,58,631
18,Cardiology,208,67,658
4,Emergency,206,77,1719
1,Cardiology,207,84,1391
20,Emergency,143,6,3224
6,Cardiology,56,39,4980
20,Cardiology,168,102,4213
20,Pediatrics,125,26,1227
46,Cardiology,122,87,4347
27,Emergency,251,68,4011
26,Cardiology,165,63,1207
32,Cardiology,36,53,4744
10,Emergency,178,56,1787
18,Emergency,297,25,4571
41,Cardiology,144,16,4403
12,Emergency,192,15,4655
10,Cardiology,182,58,3575
24,Cardiology,222,87,2677
24,Cardiology,174,74,2632
38,Emergency,280,110,4317
46,Pediatrics,205,18,2129
25,Pediatrics,76,37,1243
8,Cardiology,236,115,4446
14,Cardiology,227,106,3843
43,Emergency,221,81,3690
31,Pediatrics,93,30,3898
24,Pediatrics,104,18,1847
16,Pediatrics,139,113,4919
20,Emergency,33,92,317
38,Emergency,148,52,2910
47,Emergency,68,69,3515
15,Cardiology,261,50,1816
14,Emergency,72,113,4799
12,Cardiology,284,59,389
34,Cardiology,88,98,4797
8,Cardiology,59,78,3368
19,Cardiology,203,78,2843
46,Emergency,152,96,709
5,Emergency,75,72,2453
27,Pediatrics,274,82,635
41,Pediatrics,24,16,3391
