product_id,product_name,region,units_sold,revenue
443,Snacks,North,1470,21038
392,Snacks,South,145,35048
352,Beer,East,368,48774
150,Beer,North,438,24899
392,Soda,East,1738,26673
252,Soda,South,1159,31912
441,Juice,South,420,18869
336,Juice,North,1956,41211
360,Snacks,South,1145,5409
235,Soda,North,1125,29529
353,Juice,West,513,44596
408,Beer,North,1169,40389
204,Beer,South,1334,5130
466,Soda,North,1941,2842
382,Beer,North,876,33166
416,Juice,North,1866,5343
420,Juice,South,385,36239
183,Soda,North,1929,2442
298,Juice,East,63,45415
144,Soda,West,766,22540
486,Juice,West,1544,12323
288,Juice,West,613,30004
149,Juice,North,330,14681
403,Soda,North,1292,637
300,Soda,West,1145,28860
274,Juice,West,105,39821
241,Juice,South,1067,34173
374,Juice,North,1283,32517
289,Beer,South,1366,45541
233,Snacks,North,759,3759
490,Snacks,West,439,19260
200,Beer,East,1482,46221
445,Snacks,South,1477,23901
368,Snacks,East,840,14716
456,Snacks,North,1642,18967
401,Juice,East,1254,23435
132,Beer,West,1004,22939
215,Juice,North,167,40053
196,Snacks,West,386,8055
140,Beer,North,273,5337
428,Beer,North,366,45906
306,Juice,North,872,47111
128,Soda,West,385,44186
472,Beer,North,534,20768
362,Soda,North,1349,23181
194,Snacks,South,308,42927
281,Beer,West,1906,33464
110,Soda,North,342,16951
141,Soda,North,1236,15689
360,Juice,North,553,44601
101,Soda,East,1709,46697
142,Snacks,East,1584,19730
103,Snacks,South,1601,23410
436,Beer,East,1441,26808
474,Juice,South,1070,46970
194,Juice,North,53,15857
158,Juice,West,820,28407
129,Snacks,North,669,3772
485,Soda,West,1346,13336
187,Snacks,South,1757,13476
429,Snacks,West,240,34522
319,Soda,South,1051,45316
227,Snacks,South,1171,22020
270,Beer,West,1755,22499
451,Beer,North,659,20891
324,Beer,East,1730,19238
373,Beer,North,585,18379
264,Beer,South,726,22464
257,Juice,North,1331,21869
296,Snacks,North,1705,4129
414,Soda,North,831,14176
129,Juice,East,1467,7282
295,Soda,West,832,46173
268,Snacks,East,598,8906
406,Juice,North,363,30794
443,Soda,West,479,40281
166,Beer,North,1766,4132
498,Juice,South,643,12164
283,Beer,North,303,37041
337,Juice,West,873,47558
301,Snacks,East,798,14447
208,Juice,East,574,22496
317,Snacks,North,1748,39263
175,Juice,East,213,35022
420,Snacks,West,1403,23024
101,Beer,East,554,46956
110,Snacks,East,398,48259
175,Beer,North,979,45871
191,Juice,West,585,10324
196,Juice,West,230,49575
269,Juice,South,588,40457
358,Juice,East,1530,38464
396,Beer,West,1147,42938
404,Soda,South,1213,47980
182,Soda,North,1728,2073
181,Snacks,South,1076,2100
392,Juice,South,845,48294
447,Juice,West,314,9545
322,Soda,South,1496,14194
362,Soda,North,591,16642
466,Juice,West,1642,2882
137,Juice,West,840,2834
232,Soda,West,1487,19855
160,Beer,West,1393,39837
182,Juice,North,449,15500
304,Soda,North,1193,1300
127,Beer,North,469,30804
284,Soda,East,1359,35663
229,Juice,North,95,29992
169,Snacks,South,1430,23171
306,Soda,West,1153,17304
255,Snacks,South,817,39646
136,Snacks,North,909,33918
316,Juice,East,935,23304
475,Beer,East,453,7045
195,Snacks,West,1535,48257
348,Beer,North,1182,19592
282,Juice,East,617,26509
200,Juice,South,1294,3035
327,Juice,East,287,33164
437,Beer,West,1878,36374
484,Soda,East,516,38450
102,Snacks,North,1282,19304
170,Juice,South,239,9578
196,Snacks,West,1010,9863
184,Beer,West,718,6962
497,Beer,East,175,45237
338,Snacks,West,687,47721
275,Soda,East,689,27890
392,Juice,South,1678,49138
230,Soda,East,1545,33510
276,Snacks,West,132,34175
200,Juice,South,92,17427
316,Juice,East,763,49955
287,Snacks,West,1365,30162
345,Juice,West,936,27092
452,Soda,North,194,7921
368,Beer,East,231,24427
482,Beer,East,1218,42670
280,Snacks,East,1233,48220
405,Beer,South,961,7448
253,Beer,South,1380,17002
280,Snacks,North,1445,38320
156,Snacks,North,492,43051
492,Juice,North,816,47361
145,Snacks,West,840,703
449,Soda,West,1729,16205
185,Snacks,North,593,3065
334,Juice,West,1651,33825
487,Juice,North,921,14528
480,Snacks,South,1911,36970
181,Soda,West,763,41814
277,Juice,West,1043,20038
425,Soda,North,1775,14808
192,Juice,East,463,18058
488,Beer,North,676,26675
297,Juice,West,469,42067
261,Juice,West,311,5791
325,Juice,North,1886,8702
292,Juice,North,850,35903
245,Juice,North,1078,20523
353,Snacks,West,361,21670
382,Snacks,West,589,21042
109,Soda,West,952,32474
229,Beer,South,799,29670
473,Snacks,North,1132,3531
493,Beer,South,964,11658
414,Soda,North,879,14324
476,Soda,South,1372,14371
190,Juice,North,99,14991
495,Snacks,East,1827,21216
162,Juice,South,681,34408
114,Juice,West,919,20790
341,Soda,West,1623,19317
292,Juice,South,1816,2140
460,Soda,North,1474,33437
315,Snacks,South,772,2308
361,Snacks,West,1356,41880
320,Juice,West,214,10655
233,Soda,West,1968,34314
393,Snacks,South,312,11035
403,Beer,South,343,12447
114,Snacks,East,258,30783
427,Soda,North,938,27344
128,Juice,East,718,35549
357,Soda,West,356,9165
430,Juice,East,413,21460
300,Snacks,West,152,30983
499,Juice,North,1565,12450
187,Juice,East,448,49649
261,Juice,West,1729,38141
123,Juice,East,658,10932
340,Beer,South,828,4914
201,Beer,South,401,17521
380,Juice,North,1310,45641
216,Soda,North,141,39973
132,Soda,East,1968,38964
463,Snacks,North,1221,32507
353,Beer,North,1058,27372
398,Snacks,South,1102,12810
116,Snacks,East,1089,40175
106,Beer,South,1935,12010
126,Juice,South,1474,47561
135,Soda,South,255,14049
370,Snacks,East,1801,1201
169,Soda,East,854,19955
284,Juice,East,1918,9418
327,Snacks,South,67,3124
168,Soda,North,1912,8641
152,Beer,East,1965,47271
336,Snacks,North,226,3172
296,Juice,South,1724,19993
101,Snacks,West,490,17773
206,Snacks,East,770,12699
245,Soda,North,580,47973
259,Soda,East,1143,20755
338,Beer,South,677,10421
468,Juice,East,1027,28416
225,Beer,South,870,2670
256,Soda,West,571,24078
404,Juice,South,1330,18593
471,Beer,West,1330,41462
307,Snacks,West,608,13640
302,Beer,West,1303,4532
415,Juice,North,716,21124
226,Snacks,South,714,40845
383,Soda,West,1291,1808
441,Snacks,South,664,43579
254,Juice,East,955,10649
235,Snacks,South,1237,5662
250,Beer,South,441,9915
131,Beer,South,1042,27899
114,Snacks,South,1007,29580
446,Juice,North,974,16093
227,Juice,West,102,45917
478,Juice,West,1043,30697
195,Juice,West,1548,5743
412,Beer,East,923,27434
402,Juice,East,53,27296
200,Juice,South,1634,11214
217,Snacks,North,1697,14025
109,Snacks,North,1270,7478
216,Beer,South,731,7468
447,Beer,South,679,32804
279,Beer,West,1148,46824
323,Juice,East,1906,42585
323,Snacks,East,254,30692
347,Snacks,East,1669,37899
353,Juice,East,595,31793
418,Soda,South,1426,26900
425,Juice,South,575,7254
236,Soda,East,998,21787
329,Juice,West,1405,21136
449,Beer,West,1276,7675
140,Soda,West,818,39870
139,Soda,East,1311,1795
371,Beer,West,825,18798
351,Soda,South,451,5012
124,Snacks,East,1462,6963
237,Juice,West,1968,18162
108,Soda,South,689,18064
395,Beer,East,784,38692
156,Juice,South,116,44640
401,Soda,West,1223,31307
218,Juice,North,1207,44213
362,Soda,West,905,18936
270,Snacks,South,1484,42920
471,Beer,North,1286,34847
483,Snacks,North,1622,30434
468,Snacks,East,1574,30162
474,Soda,North,682,14801
459,Snacks,East,275,19443
303,Beer,North,852,37945
156,Juice,North,1456,48440
244,Juice,East,1621,7054
124,Juice,South,238,36950
210,Soda,East,1832,9257
490,Beer,North,1291,23409
154,Soda,West,1453,23818
246,Snacks,East,1842,44717
131,Beer,East,1249,28804
186,Snacks,North,260,14440
259,Beer,North,1803,43082
171,Juice,West,392,34593
121,Beer,North,537,40026
337,Soda,East,1043,18384
282,Juice,East,396,39726
235,Beer,East,372,12378
145,Soda,South,543,11825
104,Soda,East,1560,48574
111,Snacks,South,126,13440
126,Juice,North,1025,32511
183,Beer,South,52,2037
494,Beer,East,587,39453
135,Juice,North,1526,45924
151,Snacks,South,1000,28737
229,Snacks,North,52,712
173,Juice,North,1897,10848
347,Juice,South,845,17060
111,Juice,North,288,18968
154,Soda,North,1317,47383
435,Juice,East,476,33246
353,Snacks,West,591,6308
258,Beer,West,392,29741
190,Beer,North,1475,7926
259,Snacks,South,1590,9653
419,Beer,West,1927,37524
203,Snacks,South,670,20978
190,Soda,West,878,19845
414,Beer,East,306,10659
380,Soda,East,113,12862
459,Beer,South,780,47640
167,Juice,South,191,47269
271,Soda,East,1370,39959
270,Soda,South,815,49422
242,Soda,North,1146,20873
496,Snacks,East,1013,40722
324,Beer,East,742,43945
296,Juice,East,1802,6451
297,Snacks,East,464,13497
272,Beer,North,1195,49385
252,Soda,East,1388,18280
252,Snacks,East,785,2344
109,Juice,South,499,7593
289,Soda,East,801,39636
111,Snacks,West,854,22970
128,Soda,South,805,29865
142,Beer,South,1635,30772
187,Beer,West,1267,43481
443,Juice,South,575,19101
210,Beer,North,1472,32991
468,Beer,East,330,28734
168,Beer,East,1531,32719
218,Soda,South,1421,33179
366,Soda,East,1825,45570
462,Beer,South,569,2833
346,Soda,East,1771,3594
418,Beer,South,427,21759
121,Juice,South,1833,27626
498,Snacks,South,1513,25679
492,Snacks,North,550,42322
425,Beer,South,959,28817
291,Juice,North,133,25198
189,Beer,North,1115,7258
233,Snacks,West,1342,34563
451,Juice,South,1604,26257
398,Soda,North,83,35895
224,Snacks,West,523,40724
454,Snacks,East,1942,47247
289,Beer,North,1247,48072
422,Juice,North,1801,2242
181,Juice,North,1446,6157
326,Soda,West,872,24688
279,Juice,West,1009,37889
455,Beer,North,555,22658
423,Juice,South,234,2563
412,Juice,West,249,35608
251,Juice,West,1682,31470
253,Soda,East,1206,30974
404,Soda,East,1034,29950
320,Snacks,North,1116,4756
393,Snacks,East,153,36597
135,Soda,South,1090,44594
221,Juice,North,1162,22902
281,Soda,North,1563,16653
492,Soda,West,1759,8103
195,Beer,North,210,13648
203,Juice,East,886,8933
181,Soda,North,1856,34747
123,Beer,North,1627,48830
267,Snacks,East,960,19303
437,Beer,West,752,9297
202,Juice,South,1129,33257
363,Snacks,East,732,15322
330,Snacks,South,1667,5796
281,Juice,South,851,26402
214,Snacks,South,1267,2440
366,Snacks,North,1538,3770
462,Beer,South,1959,26311
326,Snacks,West,118,12080
315,Juice,West,1093,40804
450,Snacks,West,1727,12518
477,Beer,North,1277,27009
397,Soda,East,1909,26616
361,Snacks,West,346,37931
102,Juice,South,1260,49067
429,Soda,North,99,30591
453,Snacks,North,251,49845
420,Juice,West,472,27661
495,Beer,South,1231,2005
135,Soda,South,214,15832
283,Beer,West,1376,22279
279,Beer,South,1199,11445
475,Beer,North,1803,30614
224,Juice,North,1055,44866
259,Juice,West,362,40230
494,Beer,South,949,45825
484,Beer,East,311,48938
211,Juice,West,960,45412
233,Snacks,North,670,17704
434,Soda,West,990,22697
301,Juice,West,643,9705
251,Snacks,North,898,11186
427,Juice,East,493,19665
436,Juice,West,530,38542
176,Soda,East,661,25589
364,Juice,East,1692,48072
353,Snacks,North,906,14695
169,Juice,West,676,46657
122,Soda,West,1997,40904
441,Juice,East,382,28426
312,Beer,West,337,23702
372,Soda,East,1476,9009
197,Juice,North,80,4923
222,Beer,North,1792,35374
124,Beer,North,1005,10687
467,Soda,East,1629,41139
137,Soda,West,456,20815
358,Juice,West,1561,34204
294,Snacks,South,76,28052
369,Soda,South,551,45780
365,Juice,North,690,49276
165,Beer,West,1223,4977
298,Beer,East,1977,2882
241,Juice,East,1398,37181
340,Soda,East,329,42788
308,Juice,West,1709,46325
225,Juice,West,1362,12918
365,Soda,North,1981,15037
454,Snacks,South,821,1286
404,Snacks,West,625,38108
275,Snacks,East,1792,42134
486,Juice,West,877,9948
146,Soda,South,954,12713
159,Snacks,South,1627,1518
380,Soda,East,1894,13436
234,Snacks,North,251,18130
432,Beer,South,621,14161
220,Beer,South,1435,3800
266,Soda,South,1983,42405
142,Snacks,South,1380,23039
145,Soda,South,1060,8910
316,Soda,West,426,1352
398,Soda,East,114,21284
384,Juice,West,1996,37097
438,Snacks,North,583,37249
202,Snacks,South,327,17066
185,Soda,North,1547,24448
293,Beer,North,1521,46070
313,Soda,East,1456,29387
454,Beer,West,1097,1747
325,Snacks,North,1615,17771
296,Snacks,North,89,2107
254,Soda,North,1154,15190
437,Juice,North,1992,9354
467,Snacks,South,699,41303
102,Snacks,East,1874,35004
411,Snacks,East,1657,49434
466,Juice,East,822,29997
419,Snacks,North,1555,13317
376,Soda,North,292,1124
123,Beer,South,716,6825
247,Snacks,North,1391,7442
407,Snacks,West,1808,11059
112,Juice,West,1994,38424
317,Beer,North,1523,22114
270,Beer,West,1605,14805
449,Juice,West,168,22754
177,Soda,East,681,23644
338,Snacks,North,1884,39225
344,Beer,East,1652,3415
201,Beer,West,1771,49857
129,Soda,East,555,5980
370,Soda,West,474,17236
302,Snacks,East,281,36198
311,Juice,North,625,22813
252,Juice,West,919,42341
265,Soda,North,1375,41414
142,Soda,South,493,10256
139,Beer,West,793,872
250,Soda,East,960,49081
143,Beer,South,1612,24694
180,Juice,North,1259,10885
356,Juice,North,201,39312
202,Beer,North,1608,11303
480,Snacks,South,569,49000
437,Juice,West,1965,26141
140,Snacks,West,1287,7975
417,Beer,North,1729,36759
287,Snacks,North,1560,30418
307,Beer,North,1950,20859
493,Beer,South,1061,31427
207,Soda,South,1771,18633
428,Juice,North,462,44658
433,Juice,East,1840,18933
293,Beer,West,1392,1062
156,Snacks,South,1739,17794
220,Soda,West,954,43136
397,Snacks,South,1476,35497
184,Juice,East,1912,41843
165,Snacks,South,673,7894
169,Soda,West,1866,15500
494,Snacks,East,585,12477
332,Juice,East,1112,13374
342,Beer,East,736,43412
366,Juice,East,1774,9281
103,Soda,West,662,2133
178,Beer,East,787,40585
317,Soda,West,1230,1143
478,Juice,South,915,45919
335,Snacks,West,837,26253
178,Juice,North,822,22644
276,Snacks,East,285,40445
341,Beer,West,469,15447
264,Snacks,South,527,29173
493,Snacks,North,1452,2064
375,Beer,North,1775,11660
451,Soda,South,739,45002
428,Beer,North,1861,23017
277,Soda,North,700,13168
258,Beer,West,174,29999
399,Snacks,East,1542,7756
130,Juice,West,1221,25856
430,Snacks,East,823,23701
140,Soda,West,1758,5105
103,Juice,South,331,22594
469,Snacks,East,200,3098
369,Snacks,North,1462,3806
273,Juice,North,970,22217
409,Snacks,West,1550,18700
191,Soda,East,53,45546
483,Beer,South,1932,14465
188,Soda,South,1979,40774
186,Snacks,East,1235,21577
132,Juice,South,1676,9114
236,Juice,West,1515,28945
265,Juice,South,825,35025
188,Snacks,North,175,6065
181,Juice,East,165,35568
142,Soda,East,1940,658
234,Soda,North,589,28282
443,Snacks,North,1210,17641
395,Soda,East,1061,33552
440,Soda,East,723,26150
218,Juice,North,236,14796
417,Beer,South,1551,9408
282,Soda,West,1474,20195
134,Snacks,North,1453,26092
270,Juice,West,82,48806
110,Soda,South,1897,18769
485,Snacks,East,878,26042
434,Snacks,East,1038,31233
178,Juice,East,1954,49745
232,Snacks,East,854,8222
471,Beer,East,62,7211
267,Beer,North,1998,30600
335,Soda,East,1369,44638
401,Beer,West,1327,46481
120,Juice,East,408,15295
236,Juice,West,872,44264
426,Soda,West,63,13152
254,Beer,East,1337,23451
372,Snacks,East,209,33361
165,Snacks,South,956,20057
331,Beer,East,788,26633
125,Juice,West,1398,37749
464,Juice,South,1763,1418
299,Juice,West,1750,44746
272,Juice,South,1118,3017
282,Beer,West,502,27313
139,Soda,East,883,45710
371,Beer,South,715,39381
311,Beer,West,847,22462
323,Juice,East,382,5328
259,Juice,South,941,41496
134,Juice,North,1623,43833
419,Soda,East,1058,3075
498,Soda,West,153,28271
220,Juice,East,204,23047
385,Juice,West,130,36157
269,Beer,West,1252,9633
435,Beer,West,448,31065
330,Beer,West,1391,38717
199,Juice,South,658,26847
332,Beer,North,79,30510
101,Snacks,East,1233,23753
115,Soda,West,483,26771
320,Beer,South,1080,22221
362,Soda,South,1880,43901
282,Beer,West,1518,38532
498,Soda,East,833,15413
122,Juice,West,764,36368
346,Snacks,South,982,10977
356,Soda,East,1382,2414
215,Beer,North,639,28433
168,Juice,North,712,9904
240,Snacks,North,1451,19885
151,Juice,North,236,49813
496,Juice,West,1424,18241
195,Soda,South,1101,1675
154,Snacks,South,539,40686
384,Juice,South,1014,37708
245,Beer,East,1071,41564
485,Juice,North,1417,6924
382,Beer,East,740,45263
149,Juice,North,1795,45713
397,Snacks,East,1579,1450
294,Snacks,South,1269,46156
321,Snacks,South,304,24045
237,Soda,South,264,27355
108,Juice,East,1786,24946
102,Snacks,West,164,33690
441,Beer,South,700,44035
137,Beer,South,852,7843
169,Juice,North,1212,43659
168,Snacks,East,1784,41381
257,Soda,East,1602,24181
369,Snacks,South,1128,37840
101,Juice,West,643,24090
452,Soda,East,587,1732
200,Beer,West,608,49070
235,Snacks,West,559,24714
429,Snacks,South,1570,11840
312,Beer,West,1611,23170
481,Juice,East,362,42984
182,Soda,West,1282,8751
454,Beer,North,1193,39731
373,Soda,East,507,21877
240,Juice,South,1295,46521
401,Soda,East,1664,39575
239,Soda,East,552,14026
395,Snacks,West,1867,27893
187,Beer,North,1114,25963
495,Soda,West,1741,22776
422,Soda,West,1476,24091
380,Beer,West,50,29123
499,Beer,West,1841,13850
340,Juice,West,83,9366
211,Beer,East,919,35244
400,Soda,North,1417,41621
240,Snacks,North,474,33158
251,Juice,North,1929,39117
303,Beer,South,1138,29981
357,Beer,North,1840,10590
465,Beer,East,1659,43524
493,Juice,West,565,30308
374,Juice,West,1471,2582
313,Beer,East,1008,26303
379,Juice,West,1094,5782
288,Snacks,West,881,4952
232,Soda,North,203,10151
179,Snacks,North,919,35389
200,Soda,North,293,23838
457,Juice,South,1142,23143
163,Beer,North,969,38824
111,Juice,North,1595,32694
222,Snacks,North,1684,9909
464,Snacks,North,1538,45973
208,Juice,North,81,24982
286,Beer,East,634,1989
451,Beer,East,464,2190
305,Soda,East,282,12260
470,Snacks,West,448,5343
146,Soda,West,1251,37006
408,Juice,South,564,12761
198,Soda,West,153,41907
428,Beer,South,84,40218
333,Snacks,East,676,9903
320,Beer,North,359,21188
177,Soda,North,766,42556
316,Juice,South,903,33363
273,Soda,South,1185,49546
205,Beer,North,760,24031
264,Snacks,South,811,44353
212,Soda,North,901,47102
245,Snacks,East,1174,15863
231,Snacks,South,1483,21030
183,Soda,East,644,37926
100,Beer,South,1295,25027
352,Juice,East,1427,28951
123,Beer,East,1876,28428
397,Soda,West,717,45688
287,Snacks,West,660,17725
210,Beer,South,1838,24632
123,Juice,South,1811,31068
155,Snacks,East,289,30058
168,Juice,East,1698,22026
117,Snacks,North,428,37849
327,Juice,West,1217,32769
493,Juice,East,292,4263
157,Soda,South,529,25162
262,Soda,North,1922,42531
231,Snacks,West,1417,22828
318,Soda,North,118,21652
479,Soda,East,765,4377
430,Juice,North,967,35764
383,Snacks,South,1085,36366
238,Juice,South,1166,46904
102,Soda,East,1643,13262
455,Soda,North,536,22509
358,Beer,East,856,46047
380,Juice,West,1493,42267
431,Soda,East,823,37516
111,Snacks,East,737,35814
152,Snacks,West,1081,27960
353,Soda,North,119,13489
195,Soda,South,1640,578
331,Soda,South,1423,44577
365,Snacks,North,110,19353
211,Soda,East,1327,16432
146,Juice,South,388,36932
281,Beer,East,911,7940
334,Beer,West,1979,15395
353,Beer,South,353,37893
106,Juice,East,1395,40471
443,Soda,East,1951,8489
387,Beer,East,668,35190
378,Snacks,South,1225,38476
405,Soda,East,1449,38240
473,Snacks,South,333,8327
294,Beer,South,1107,31831
124,Juice,South,1386,14866
105,Beer,South,1652,15880
452,Beer,North,331,19288
242,Soda,West,752,36057
290,Soda,West,711,18092
247,Beer,South,529,23704
270,Juice,East,668,44276
195,Snacks,South,981,24620
294,Snacks,East,1279,9002
359,Juice,North,598,41106
335,Soda,West,692,39946
105,Beer,South,1037,43876
158,Beer,North,1931,13118
348,Beer,South,793,21978
151,Snacks,South,1137,19747
374,Juice,North,413,29528
221,Juice,East,1291,4474
125,Beer,East,1689,27765
403,Beer,East,456,21230
316,Juice,South,1016,16596
282,Snacks,East,1131,17179
188,Soda,East,1981,48011
137,Beer,South,1927,39770
183,Juice,North,1637,16829
488,Snacks,West,1340,13421
207,Soda,East,314,27422
262,Juice,North,950,35156
296,Beer,South,1399,13512
352,Juice,South,1656,26049
326,Snacks,East,671,37925
102,Beer,East,1219,46922
396,Juice,North,114,48831
259,Juice,East,417,46729
391,Beer,North,640,23631
129,Beer,South,1895,26109
215,Snacks,North,1466,39371
468,Beer,South,1912,12151
266,Snacks,East,1053,13841
192,Juice,West,1517,26568
317,Beer,North,1210,27273
208,Snacks,West,733,13500
188,Juice,North,1212,25372
287,Soda,North,180,2012
283,Juice,West,766,28803
309,Beer,West,822,15787
473,Snacks,East,1745,7128
285,Soda,West,711,25656
381,Snacks,West,871,25729
488,Snacks,East,483,34305
283,Soda,West,156,11523
460,Soda,West,75,15390
236,Snacks,East,628,2103
387,Beer,West,231,27890
432,Soda,North,688,38296
206,Beer,North,427,23681
187,Soda,West,1721,46620
224,Snacks,West,1097,41546
296,Soda,West,1049,9532
209,Snacks,South,318,22078
417,Soda,West,380,41423
147,Soda,North,1303,22982
421,Soda,West,158,39202
289,Juice,South,1261,45141
210,Soda,East,796,23167
321,Juice,South,1215,21110
168,Beer,South,1119,5521
283,Beer,North,292,40621
429,Soda,West,822,42850
471,Beer,North,1824,20129
263,Soda,South,190,47782
391,Juice,South,1225,30038
106,Beer,West,449,12290
320,Snacks,East,590,9502
318,Soda,North,68,7049
484,Soda,East,642,11600
157,Beer,South,1552,44570
375,Beer,East,1249,730
150,Beer,North,270,27610
314,Soda,South,337,21956
260,Snacks,South,1631,5943
100,Soda,East,1666,21036
166,Soda,West,632,2601
149,Juice,West,1815,11160
134,Soda,North,374,4541
262,Soda,West,1033,27077
414,Soda,South,1001,12175
432,Snacks,South,684,11169
196,Beer,East,1490,11186
112,Soda,South,545,10134
377,Juice,South,72,10598
155,Juice,North,511,3784
488,Beer,West,428,36909
180,Juice,West,1683,8396
301,Juice,West,238,19584
350,Snacks,North,1717,45433
318,Soda,West,498,47815
114,Soda,East,691,36128
208,Soda,West,398,25208
397,Soda,South,747,7833
492,Soda,North,890,32159
223,Juice,East,77,46811
170,Snacks,North,722,18956
284,Soda,East,1352,32203
493,Juice,East,1669,8066
291,Beer,South,1960,46267
496,Juice,West,848,4416
499,Snacks,West,1121,33315
427,Soda,East,1631,23079
159,Soda,East,1456,35375
130,Soda,West,1068,7116
154,Snacks,North,606,9482
261,Beer,East,1291,22456
324,Beer,East,1680,48423
231,Juice,North,977,2377
201,Juice,North,356,48354
445,Soda,West,864,4361
323,Soda,West,878,16396
330,Soda,North,1251,30434
461,Juice,North,596,43571
158,Soda,South,1984,47924
396,Juice,South,1494,32759
317,Juice,West,1129,31015
382,Snacks,East,1644,30760
178,Soda,North,1994,28685
248,Soda,West,1605,37975
467,Juice,South,737,43202
190,Juice,East,135,15766
325,Juice,South,709,4569
468,Snacks,South,960,23758
238,Snacks,South,623,47105
442,Juice,East,1679,3989
213,Snacks,South,1087,37935
121,Snacks,West,1178,35881
122,Beer,East,1990,7410
164,Soda,North,227,27534
158,Juice,North,258,25096
188,Beer,North,1142,28839
297,Beer,North,960,46009
213,Snacks,South,1065,22486
468,Juice,South,1136,42637
127,Snacks,North,1244,13802
309,Beer,East,844,28802
338,Beer,South,431,23032
356,Beer,South,878,22989
384,Soda,East,1383,3220
145,Juice,East,1772,28044
432,Soda,West,797,7276
284,Beer,East,216,12484
239,Beer,North,1797,19615
266,Beer,North,1073,21767
491,Soda,East,678,46301
312,Snacks,West,282,19562
258,Juice,West,212,9211
498,Snacks,North,642,7494
138,Snacks,North,553,29235
201,Beer,East,1338,10384
435,Soda,South,1948,12195
209,Snacks,West,1951,3131
363,Soda,North,555,25090
397,Soda,East,684,14135
434,Soda,East,109,1842
433,Juice,East,1135,27214
195,Snacks,West,1840,11673
160,Beer,South,1179,44800
238,Beer,East,1909,2003
329,Juice,East,1217,3670
131,Snacks,South,449,10727
487,Beer,East,1038,38755
232,Soda,North,1821,42785
334,Beer,West,1937,39421
431,Snacks,South,593,6058
334,Soda,South,407,45066
341,Juice,West,536,39690
394,Beer,East,296,4511
348,Beer,West,1305,33783
122,Juice,North,87,9105
324,Snacks,South,728,49575
243,Soda,East,495,13012
405,Beer,East,1520,26339
494,Snacks,West,1690,24795
171,Soda,South,65,38272
324,Beer,West,103,5737
147,Snacks,South,1839,24581
133,Snacks,West,798,5011
353,Juice,East,1984,21396
162,Beer,West,67,40237
201,Soda,South,821,49457
116,Beer,North,598,39098
340,Juice,West,1369,20865
389,Soda,North,1648,18523
355,Snacks,East,1141,31331
460,Juice,West,1474,13825
166,Soda,North,1026,45309
379,Soda,West,1555,43438
365,Beer,West,937,12263
104,Snacks,East,737,32472
130,Juice,South,68,8353
251,Snacks,South,647,14725
366,Juice,West,796,9094
150,Beer,East,1522,35291
346,Soda,West,358,10717
147,Beer,East,195,8472
433,Juice,South,856,16098
231,Snacks,East,1165,20715
235,Soda,West,1534,48554
106,Juice,North,1492,17530
218,Soda,North,378,17210
387,Soda,West,1410,44264
441,Beer,North,1491,12327
377,Juice,West,832,37801
317,Snacks,West,634,30233
214,Beer,South,920,37938
263,Beer,South,1860,6633
384,Beer,South,1148,12782
322,Juice,West,1033,14187
185,Juice,East,1158,12477
